nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002426 -4676.46512 0.0010063772
0060 002477 -4671.90354 0.0009754330
0061 002516 -4667.48463 0.0009458465
0062 002553 -4663.20203 0.0009175396
0063 002591 -4659.04973 0.0008904397
0064 002630 -4655.02208 0.0008644794
0065 002681 -4651.11374 0.0008395957
0066 002717 -4647.31969 0.0008157301
0067 002751 -4643.63517 0.0007928279
0068 002791 -4640.05567 0.0007708383
0069 002826 -4636.57696 0.0007497134
0070 002860 -4633.19500 0.0007294086
0071 002895 -4629.90598 0.0007098823
0072 002937 -4626.70627 0.0006910951
0073 002988 -4623.59245 0.0006730106
0074 003024 -4620.56125 0.0006555941
0075 003058 -4617.60958 0.0006388133
0076 003092 -4614.73448 0.0006226377
0077 003142 -4611.93316 0.0006070388
0078 003193 -4609.20294 0.0005919896
0079 003235 -4606.54129 0.0005774647
0080 003269 -4603.94578 0.0005634401
0081 003304 -4601.41410 0.0005498932
0082 003339 -4598.94405 0.0005368027
0083 003381 -4596.53352 0.0005241484
0084 003432 -4594.18050 0.0005119113
0085 003480 -4591.88307 0.0005000734
0086 003531 -4589.63940 0.0004886175
0087 003571 -4587.44772 0.0004775276
0088 003605 -4585.30635 0.0004667882
0089 003640 -4583.21369 0.0004563849
0090 003675 -4581.16818 0.0004463040
0091 003710 -4579.16835 0.0004365322
0092 003755 -4577.21279 0.0004270573
0093 003796 -4575.30012 0.0004178673
0094 003838 -4573.42905 0.0004089511
0095 003875 -4571.59831 0.0004002980
0096 003918 -4569.80671 0.0003918978
0097 003962 -4568.05309 0.0003837408
0098 004001 -4566.33633 0.0003758179
0099 004036 -4564.65537 0.0003681202
0100 004071 -4563.00918 0.0003606394
0101 004109 -4561.39676 0.0003533674
0102 004143 -4559.81716 0.0003462967
0103 004177 -4558.26947 0.0003394199
0104 004209 -4556.75280 0.0003327302
0105 004241 -4555.26629 0.0003262208
0106 004274 -4553.80913 0.0003198854
0107 004308 -4552.38052 0.0003137179
0108 004344 -4550.97969 0.0003077125
0109 004382 -4549.60592 0.0003018637
0110 004417 -4548.25848 0.0002961660
0111 004465 -4546.93669 0.0002906145
0112 004516 -4545.63988 0.0002852042
0113 004561 -4544.36742 0.0002799304
0114 004596 -4543.11868 0.0002747886
0115 004631 -4541.89306 0.0002697746
0116 004666 -4540.68999 0.0002648842
0117 004700 -4539.50889 0.0002601133
0118 004735 -4538.34924 0.0002554583
0119 004770 -4537.21049 0.0002509154
0120 004804 -4536.09216 0.0002464811
0121 004846 -4534.99373 0.0002421520
0122 004897 -4533.91475 0.0002379249
0123 004943 -4532.85473 0.0002337966
0124 004994 -4531.81324 0.0002297642
0125 005045 -4530.78985 0.0002258248
0126 005089 -4529.78412 0.0002219755
0127 005126 -4528.79566 0.0002182137
0128 005162 -4527.82407 0.0002145368
0129 005198 -4526.86896 0.0002109423
0130 005240 -4525.92996 0.0002074277
0131 005292 -4525.00671 0.0002039909
0132 005343 -4524.09886 0.0002006295
0133 005394 -4523.20607 0.0001973415
0134 005445 -4522.32801 0.0001941247
0135 005490 -4521.46435 0.0001909771
0136 005525 -4520.61478 0.0001878968
0137 005567 -4519.77900 0.0001848820
0138 005608 -4518.95671 0.0001819308
0139 005635 -4518.14763 0.0001790414
0140 005662 -4517.35148 0.0001762123
0141 005689 -4516.56798 0.0001734418
0142 005716 -4515.79687 0.0001707283
0143 005743 -4515.03790 0.0001680704
0144 005771 -4514.29081 0.0001654664
0145 005798 -4513.55537 0.0001629151
0146 005825 -4512.83132 0.0001604150
0147 005853 -4512.11846 0.0001579648
0148 005879 -4511.41654 0.0001555632
0149 005907 -4510.72535 0.0001532091
0150 005934 -4510.04467 0.0001509011
0151 005962 -4509.37431 0.0001486381
0152 005989 -4508.71405 0.0001464190
0153 006017 -4508.06370 0.0001442426
0154 006044 -4507.42307 0.0001421080
0155 006071 -4506.79197 0.0001400141
0156 006099 -4506.17021 0.0001379599
0157 006126 -4505.55762 0.0001359444
0158 006154 -4504.95403 0.0001339667
0159 006180 -4504.35926 0.0001320258
0160 006208 -4503.77315 0.0001301210
0161 006235 -4503.19553 0.0001282513
0162 006263 -4502.62626 0.0001264159
0163 006290 -4502.06517 0.0001246140
0164 006317 -4501.51211 0.0001228448
0165 006344 -4500.96694 0.0001211075
0166 006371 -4500.42952 0.0001194015
0167 006398 -4499.89970 0.0001177260
0168 006425 -4499.37735 0.0001160802
0169 006453 -4498.86234 0.0001144636
0170 006479 -4498.35453 0.0001128755
0171 006507 -4497.85379 0.0001113152
0172 006534 -4497.36001 0.0001097821
0173 006561 -4496.87306 0.0001082755
0174 006588 -4496.39281 0.0001067950
0175 006615 -4495.91916 0.0001053400
0176 006642 -4495.45199 0.0001039098
0177 006669 -4494.99119 0.0001025039
0178 006696 -4494.53665 0.0001011219
0179 006723 -4494.08826 0.0000997631
0180 006751 -4493.64592 0.0000984272
0181 006779 -4493.20953 0.0000971135
0182 006805 -4492.77898 0.0000958217
0183 006832 -4492.35418 0.0000945513
0184 006859 -4491.93504 0.0000933018
0185 006886 -4491.52145 0.0000920728
0186 006912 -4491.11333 0.0000908639
0187 006939 -4490.71059 0.0000896746
0188 006966 -4490.31315 0.0000885046
0189 006993 -4489.92090 0.0000873535
0190 007020 -4489.53378 0.0000862208
0191 007048 -4489.15169 0.0000851062
0192 007075 -4488.77456 0.0000840093
0193 007101 -4488.40231 0.0000829298
0194 007128 -4488.03485 0.0000818673
0195 007155 -4487.67212 0.0000808216
0196 007182 -4487.31404 0.0000797922
0197 007209 -4486.96054 0.0000787788
0198 007236 -4486.61153 0.0000777812
0199 007264 -4486.26697 0.0000767990
0200 007291 -4485.92677 0.0000758319
Start evaluating ...
  Columns 1 through 7

    0.1469    0.2226    0.2741    0.3081    0.3209    0.3276    0.3314

  Columns 8 through 10

    0.3336    0.3354    0.3367

    0.0320

Elapsed time is 7313.261928 seconds.
