nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 000731 -1997.83092 0.0006268641
0060 000741 -1996.60730 0.0006124764
0061 000752 -1995.41210 0.0005986116
0062 000763 -1994.24430 0.0005852424
0063 000773 -1993.10291 0.0005723437
0064 000784 -1991.98699 0.0005598918
0065 000794 -1990.89565 0.0005478646
0066 000805 -1989.82805 0.0005362417
0067 000816 -1988.78338 0.0005250036
0068 000827 -1987.76088 0.0005141324
0069 000837 -1986.75983 0.0005036109
0070 000851 -1985.77951 0.0004934234
0071 000866 -1984.81928 0.0004835547
0072 000882 -1983.87849 0.0004739907
0073 000894 -1982.95655 0.0004647181
0074 000904 -1982.05287 0.0004557244
0075 000915 -1981.16689 0.0004469977
0076 000927 -1980.29810 0.0004385268
0077 000941 -1979.44597 0.0004303010
0078 000953 -1978.61003 0.0004223103
0079 000966 -1977.78981 0.0004145452
0080 000978 -1976.98486 0.0004069966
0081 000989 -1976.19474 0.0003996561
0082 001001 -1975.41906 0.0003925155
0083 001013 -1974.65740 0.0003855669
0084 001025 -1973.90939 0.0003788032
0085 001036 -1973.17467 0.0003722173
0086 001046 -1972.45288 0.0003658026
0087 001057 -1971.74368 0.0003595527
0088 001068 -1971.04674 0.0003534615
0089 001078 -1970.36176 0.0003475234
0090 001090 -1969.68842 0.0003417329
0091 001106 -1969.02644 0.0003360847
0092 001122 -1968.37553 0.0003305738
0093 001137 -1967.73542 0.0003251955
0094 001148 -1967.10585 0.0003199452
0095 001159 -1966.48657 0.0003148185
0096 001169 -1965.87733 0.0003098114
0097 001180 -1965.27790 0.0003049198
0098 001191 -1964.68804 0.0003001399
0099 001202 -1964.10754 0.0002954680
0100 001213 -1963.53618 0.0002909008
0101 001224 -1962.97375 0.0002864348
0102 001235 -1962.42006 0.0002820670
0103 001246 -1961.87491 0.0002777941
0104 001256 -1961.33812 0.0002736133
0105 001267 -1960.80949 0.0002695218
0106 001280 -1960.28887 0.0002655169
0107 001295 -1959.77606 0.0002615960
0108 001310 -1959.27092 0.0002577566
0109 001325 -1958.77327 0.0002539963
0110 001339 -1958.28296 0.0002503129
0111 001354 -1957.79985 0.0002467042
0112 001365 -1957.32377 0.0002431680
0113 001376 -1956.85460 0.0002397024
0114 001387 -1956.39218 0.0002363053
0115 001398 -1955.93639 0.0002329750
0116 001408 -1955.48709 0.0002297095
0117 001419 -1955.04416 0.0002265072
0118 001430 -1954.60747 0.0002233664
0119 001441 -1954.17690 0.0002202855
0120 001452 -1953.75233 0.0002172629
0121 001463 -1953.33365 0.0002142971
0122 001474 -1952.92074 0.0002113868
0123 001485 -1952.51349 0.0002085304
0124 001495 -1952.11181 0.0002057266
0125 001506 -1951.71558 0.0002029742
0126 001517 -1951.32471 0.0002002719
0127 001528 -1950.93909 0.0001976185
0128 001539 -1950.55863 0.0001950127
0129 001551 -1950.18324 0.0001924536
0130 001562 -1949.81282 0.0001899398
0131 001573 -1949.44729 0.0001874705
0132 001585 -1949.08656 0.0001850445
0133 001598 -1948.73053 0.0001826609
0134 001611 -1948.37914 0.0001803186
0135 001622 -1948.03230 0.0001780168
0136 001632 -1947.68992 0.0001757546
0137 001643 -1947.35194 0.0001735310
0138 001653 -1947.01827 0.0001713451
0139 001665 -1946.68884 0.0001691962
0140 001677 -1946.36358 0.0001670834
0141 001688 -1946.04242 0.0001650060
0142 001699 -1945.72529 0.0001629632
0143 001710 -1945.41211 0.0001609541
0144 001720 -1945.10283 0.0001589782
0145 001731 -1944.79739 0.0001570347
0146 001742 -1944.49570 0.0001551229
0147 001754 -1944.19772 0.0001532421
0148 001764 -1943.90339 0.0001513917
0149 001775 -1943.61264 0.0001495711
0150 001786 -1943.32541 0.0001477795
0151 001797 -1943.04165 0.0001460166
0152 001808 -1942.76131 0.0001442815
0153 001822 -1942.48432 0.0001425739
0154 001834 -1942.21064 0.0001408930
0155 001845 -1941.94021 0.0001392384
0156 001855 -1941.67298 0.0001376096
0157 001866 -1941.40890 0.0001360060
0158 001878 -1941.14792 0.0001344271
0159 001893 -1940.89000 0.0001328725
0160 001909 -1940.63508 0.0001313415
0161 001925 -1940.38312 0.0001298339
0162 001941 -1940.13407 0.0001283491
0163 001955 -1939.88789 0.0001268867
0164 001966 -1939.64454 0.0001254462
0165 001976 -1939.40397 0.0001240272
0166 001987 -1939.16615 0.0001226294
0167 002002 -1938.93102 0.0001212522
0168 002018 -1938.69855 0.0001198953
0169 002033 -1938.46870 0.0001185584
0170 002049 -1938.24143 0.0001172410
0171 002065 -1938.01671 0.0001159428
0172 002076 -1937.79449 0.0001146633
0173 002086 -1937.57474 0.0001134024
0174 002096 -1937.35742 0.0001121595
0175 002106 -1937.14250 0.0001109345
0176 002121 -1936.92994 0.0001097269
0177 002137 -1936.71972 0.0001085364
0178 002149 -1936.51178 0.0001073627
0179 002158 -1936.30612 0.0001062056
0180 002168 -1936.10268 0.0001050646
0181 002178 -1935.90144 0.0001039396
0182 002188 -1935.70237 0.0001028303
0183 002197 -1935.50544 0.0001017362
0184 002207 -1935.31062 0.0001006573
0185 002218 -1935.11787 0.0000995932
0186 002228 -1934.92718 0.0000985436
0187 002238 -1934.73851 0.0000975083
0188 002249 -1934.55183 0.0000964871
0189 002260 -1934.36712 0.0000954797
0190 002272 -1934.18435 0.0000944858
0191 002283 -1934.00349 0.0000935052
0192 002293 -1933.82453 0.0000925378
0193 002303 -1933.64742 0.0000915832
0194 002313 -1933.47215 0.0000906413
0195 002323 -1933.29870 0.0000897118
0196 002333 -1933.12703 0.0000887946
0197 002343 -1932.95713 0.0000878893
0198 002353 -1932.78897 0.0000869959
0199 002363 -1932.62253 0.0000861141
0200 002372 -1932.45779 0.0000852437
Start evaluating ...
  Columns 1 through 7

    0.2383    0.3333    0.3883    0.4283    0.4594    0.4832    0.5032

  Columns 8 through 10

    0.5192    0.5346    0.5470

    0.0724

Elapsed time is 2384.168765 seconds.
