nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002623 -12867.68767 0.0000496485
0060 002673 -12867.07307 0.0000477633
0061 002725 -12866.48149 0.0000459761
0062 002776 -12865.91176 0.0000442804
0063 002827 -12865.36277 0.0000426702
0064 002878 -12864.83349 0.0000411401
0065 002926 -12864.32295 0.0000396849
0066 002960 -12863.83024 0.0000383001
0067 002993 -12863.35452 0.0000369813
0068 003030 -12862.89499 0.0000357244
0069 003072 -12862.45088 0.0000345258
0070 003123 -12862.02151 0.0000333821
0071 003174 -12861.60619 0.0000322900
0072 003222 -12861.20431 0.0000312465
0073 003257 -12860.81527 0.0000302490
0074 003292 -12860.43852 0.0000292948
0075 003326 -12860.07352 0.0000283815
0076 003363 -12859.71978 0.0000275069
0077 003415 -12859.37683 0.0000266689
0078 003466 -12859.04421 0.0000258655
0079 003503 -12858.72151 0.0000250950
0080 003538 -12858.40833 0.0000243556
0081 003586 -12858.10429 0.0000236457
0082 003637 -12857.80902 0.0000229637
0083 003688 -12857.52218 0.0000223084
0084 003732 -12857.24345 0.0000216784
0085 003783 -12856.97251 0.0000210725
0086 003825 -12856.70908 0.0000204893
0087 003872 -12856.45288 0.0000199280
0088 003911 -12856.20362 0.0000193874
0089 003957 -12855.96107 0.0000188666
0090 003992 -12855.72497 0.0000183646
0091 004028 -12855.49510 0.0000178807
0092 004063 -12855.27124 0.0000174138
0093 004097 -12855.05317 0.0000169634
0094 004131 -12854.84069 0.0000165287
0095 004165 -12854.63362 0.0000161089
0096 004206 -12854.43176 0.0000157034
0097 004258 -12854.23493 0.0000153117
0098 004300 -12854.04298 0.0000149330
0099 004350 -12853.85574 0.0000145670
0100 004401 -12853.67304 0.0000142129
0101 004448 -12853.49476 0.0000138704
0102 004486 -12853.32073 0.0000135390
0103 004537 -12853.15084 0.0000132182
0104 004589 -12852.98493 0.0000129076
0105 004640 -12852.82290 0.0000126067
0106 004691 -12852.66461 0.0000123153
0107 004743 -12852.50996 0.0000120328
0108 004794 -12852.35883 0.0000117591
0109 004845 -12852.21110 0.0000114937
0110 004896 -12852.06669 0.0000112363
0111 004948 -12851.92549 0.0000109866
0112 004998 -12851.78741 0.0000107443
0113 005034 -12851.65235 0.0000105092
0114 005076 -12851.52022 0.0000102810
0115 005112 -12851.39094 0.0000100594
0116 005148 -12851.26443 0.0000098442
0117 005193 -12851.14060 0.0000096352
0118 005242 -12851.01939 0.0000094321
0119 005281 -12850.90071 0.0000092347
0120 005332 -12850.78451 0.0000090429
0121 005383 -12850.67069 0.0000088564
0122 005417 -12850.55921 0.0000086751
0123 005466 -12850.45000 0.0000084987
0124 005517 -12850.34299 0.0000083271
0125 005568 -12850.23813 0.0000081602
0126 005609 -12850.13536 0.0000079977
0127 005635 -12850.03462 0.0000078396
0128 005662 -12849.93586 0.0000076857
0129 005689 -12849.83902 0.0000075359
0130 005716 -12849.74406 0.0000073899
0131 005742 -12849.65093 0.0000072478
0132 005769 -12849.55958 0.0000071093
0133 005796 -12849.46996 0.0000069744
0134 005822 -12849.38203 0.0000068429
0135 005849 -12849.29575 0.0000067147
0136 005876 -12849.21108 0.0000065898
0137 005902 -12849.12797 0.0000064680
0138 005929 -12849.04639 0.0000063492
0139 005956 -12848.96630 0.0000062333
0140 005983 -12848.88766 0.0000061203
0141 006010 -12848.81043 0.0000060101
0142 006036 -12848.73459 0.0000059025
0143 006063 -12848.66010 0.0000057975
0144 006090 -12848.58693 0.0000056951
0145 006117 -12848.51504 0.0000055951
0146 006143 -12848.44441 0.0000054974
0147 006170 -12848.37500 0.0000054021
0148 006197 -12848.30679 0.0000053089
0149 006224 -12848.23974 0.0000052180
0150 006250 -12848.17384 0.0000051291
0151 006277 -12848.10906 0.0000050423
0152 006304 -12848.04536 0.0000049575
0153 006330 -12847.98273 0.0000048746
0154 006357 -12847.92115 0.0000047936
0155 006384 -12847.86058 0.0000047144
0156 006411 -12847.80100 0.0000046370
0157 006437 -12847.74240 0.0000045613
0158 006464 -12847.68475 0.0000044873
0159 006491 -12847.62802 0.0000044149
0160 006518 -12847.57221 0.0000043441
0161 006544 -12847.51729 0.0000042748
0162 006571 -12847.46324 0.0000042070
0163 006598 -12847.41004 0.0000041407
0164 006624 -12847.35768 0.0000040758
0165 006651 -12847.30613 0.0000040123
0166 006678 -12847.25538 0.0000039501
0167 006705 -12847.20542 0.0000038893
0168 006731 -12847.15622 0.0000038297
0169 006760 -12847.10777 0.0000037713
0170 006787 -12847.06005 0.0000037142
0171 006814 -12847.01305 0.0000036582
0172 006841 -12846.96676 0.0000036034
0173 006868 -12846.92116 0.0000035497
0174 006894 -12846.87623 0.0000034971
0175 006921 -12846.83196 0.0000034456
0176 006949 -12846.78835 0.0000033951
0177 006976 -12846.74537 0.0000033456
0178 007002 -12846.70301 0.0000032971
0179 007029 -12846.66126 0.0000032495
0180 007056 -12846.62012 0.0000032029
0181 007083 -12846.57956 0.0000031572
0182 007109 -12846.53958 0.0000031124
0183 007136 -12846.50016 0.0000030684
0184 007164 -12846.46129 0.0000030253
0185 007190 -12846.42297 0.0000029831
0186 007218 -12846.38518 0.0000029416
0187 007245 -12846.34791 0.0000029009
0188 007272 -12846.31116 0.0000028610
0189 007298 -12846.27491 0.0000028218
0190 007327 -12846.23916 0.0000027834
0191 007354 -12846.20388 0.0000027457
0192 007380 -12846.16909 0.0000027087
0193 007407 -12846.13476 0.0000026723
0194 007434 -12846.10089 0.0000026367
0195 007462 -12846.06747 0.0000026016
0196 007489 -12846.03449 0.0000025673
0197 007517 -12846.00194 0.0000025335
0198 007541 -12845.96982 0.0000025004
0199 007565 -12845.93812 0.0000024678
0200 007588 -12845.90683 0.0000024358
Start evaluating ...
  Columns 1 through 7

    0.1137    0.1803    0.2466    0.2937    0.3163    0.3248    0.3295

  Columns 8 through 10

    0.3320    0.3339    0.3358

    0.0243

Elapsed time is 7608.546757 seconds.
