nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 000654 -1990.02186 0.0006307561
0060 000665 -1988.79510 0.0006164577
0061 000676 -1987.59652 0.0006026642
0062 000687 -1986.42513 0.0005893503
0063 000698 -1985.27997 0.0005764927
0064 000709 -1984.16014 0.0005640694
0065 000719 -1983.06476 0.0005520599
0066 000730 -1981.99302 0.0005404449
0067 000741 -1980.94414 0.0005292063
0068 000752 -1979.91736 0.0005183271
0069 000763 -1978.91198 0.0005077913
0070 000773 -1977.92730 0.0004975838
0071 000784 -1976.96269 0.0004876902
0072 000794 -1976.01751 0.0004780972
0073 000805 -1975.09117 0.0004687919
0074 000816 -1974.18309 0.0004597623
0075 000827 -1973.29274 0.0004509970
0076 000838 -1972.41959 0.0004424850
0077 000849 -1971.56314 0.0004342162
0078 000859 -1970.72289 0.0004261807
0079 000870 -1969.89840 0.0004183692
0080 000881 -1969.08922 0.0004107731
0081 000892 -1968.29492 0.0004033839
0082 000903 -1967.51510 0.0003961936
0083 000914 -1966.74935 0.0003891948
0084 000926 -1965.99730 0.0003823802
0085 000938 -1965.25859 0.0003757430
0086 000949 -1964.53287 0.0003692766
0087 000961 -1963.81979 0.0003629750
0088 000972 -1963.11904 0.0003568320
0089 000984 -1962.43030 0.0003508422
0090 000996 -1961.75326 0.0003450001
0091 001009 -1961.08763 0.0003393007
0092 001021 -1960.43314 0.0003337389
0093 001032 -1959.78951 0.0003283103
0094 001043 -1959.15648 0.0003230102
0095 001053 -1958.53379 0.0003178344
0096 001065 -1957.92120 0.0003127789
0097 001076 -1957.31848 0.0003078398
0098 001086 -1956.72538 0.0003030132
0099 001098 -1956.14170 0.0002982957
0100 001109 -1955.56721 0.0002936838
0101 001121 -1955.00171 0.0002891742
0102 001132 -1954.44500 0.0002847638
0103 001142 -1953.89688 0.0002804495
0104 001154 -1953.35716 0.0002762285
0105 001165 -1952.82565 0.0002720979
0106 001176 -1952.30219 0.0002680552
0107 001187 -1951.78659 0.0002640976
0108 001198 -1951.27869 0.0002602228
0109 001209 -1950.77833 0.0002564283
0110 001221 -1950.28534 0.0002527119
0111 001232 -1949.79958 0.0002490713
0112 001243 -1949.32090 0.0002455045
0113 001254 -1948.84914 0.0002420093
0114 001265 -1948.38418 0.0002385839
0115 001276 -1947.92587 0.0002352262
0116 001287 -1947.47408 0.0002319346
0117 001298 -1947.02868 0.0002287071
0118 001310 -1946.58954 0.0002255421
0119 001321 -1946.15654 0.0002224379
0120 001332 -1945.72957 0.0002193930
0121 001343 -1945.30850 0.0002164058
0122 001354 -1944.89323 0.0002134747
0123 001365 -1944.48364 0.0002105985
0124 001376 -1944.07962 0.0002077756
0125 001387 -1943.68108 0.0002050048
0126 001398 -1943.28790 0.0002022847
0127 001409 -1942.89999 0.0001996141
0128 001420 -1942.51726 0.0001969918
0129 001431 -1942.13960 0.0001944165
0130 001442 -1941.76693 0.0001918872
0131 001453 -1941.39915 0.0001894027
0132 001464 -1941.03618 0.0001869620
0133 001476 -1940.67794 0.0001845640
0134 001487 -1940.32433 0.0001822077
0135 001498 -1939.97528 0.0001798922
0136 001510 -1939.63071 0.0001776164
0137 001523 -1939.29054 0.0001753796
0138 001534 -1938.95469 0.0001731808
0139 001545 -1938.62309 0.0001710191
0140 001556 -1938.29567 0.0001688937
0141 001568 -1937.97236 0.0001668038
0142 001579 -1937.65308 0.0001647486
0143 001590 -1937.33777 0.0001627273
0144 001601 -1937.02636 0.0001607393
0145 001612 -1936.71879 0.0001587837
0146 001623 -1936.41500 0.0001568598
0147 001634 -1936.11492 0.0001549671
0148 001645 -1935.81849 0.0001531048
0149 001657 -1935.52566 0.0001512722
0150 001667 -1935.23636 0.0001494689
0151 001679 -1934.95053 0.0001476940
0152 001689 -1934.66813 0.0001459472
0153 001700 -1934.38910 0.0001442277
0154 001711 -1934.11338 0.0001425350
0155 001722 -1933.84093 0.0001408686
0156 001733 -1933.57168 0.0001392279
0157 001745 -1933.30560 0.0001376124
0158 001756 -1933.04263 0.0001360217
0159 001767 -1932.78272 0.0001344551
0160 001782 -1932.52583 0.0001329123
0161 001794 -1932.27191 0.0001313928
0162 001806 -1932.02091 0.0001298961
0163 001817 -1931.77280 0.0001284218
0164 001829 -1931.52752 0.0001269694
0165 001840 -1931.28504 0.0001255385
0166 001850 -1931.04531 0.0001241287
0167 001861 -1930.80830 0.0001227397
0168 001872 -1930.57396 0.0001213709
0169 001883 -1930.34224 0.0001200221
0170 001894 -1930.11313 0.0001186928
0171 001905 -1929.88656 0.0001173828
0172 001916 -1929.66252 0.0001160915
0173 001927 -1929.44096 0.0001148188
0174 001938 -1929.22184 0.0001135641
0175 001948 -1929.00514 0.0001123273
0176 001959 -1928.79081 0.0001111080
0177 001970 -1928.57883 0.0001099059
0178 001981 -1928.36915 0.0001087206
0179 001992 -1928.16175 0.0001075519
0180 002003 -1927.95659 0.0001063995
0181 002014 -1927.75365 0.0001052630
0182 002025 -1927.55289 0.0001041422
0183 002035 -1927.35428 0.0001030368
0184 002046 -1927.15779 0.0001019466
0185 002057 -1926.96340 0.0001008713
0186 002067 -1926.77107 0.0000998106
0187 002078 -1926.58077 0.0000987642
0188 002089 -1926.39248 0.0000977320
0189 002099 -1926.20618 0.0000967136
0190 002109 -1926.02182 0.0000957089
0191 002120 -1925.83939 0.0000947176
0192 002130 -1925.65887 0.0000937395
0193 002140 -1925.48021 0.0000927743
0194 002150 -1925.30341 0.0000918219
0195 002161 -1925.12844 0.0000908819
0196 002171 -1924.95526 0.0000899544
0197 002181 -1924.78387 0.0000890389
0198 002192 -1924.61423 0.0000881353
0199 002202 -1924.44632 0.0000872435
0200 002213 -1924.28012 0.0000863631
Start evaluating ...
  Columns 1 through 7

    0.2373    0.3295    0.3835    0.4220    0.4531    0.4758    0.4958

  Columns 8 through 10

    0.5103    0.5242    0.5370

    0.0710

Elapsed time is 2225.505168 seconds.
