nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002506 -4689.45041 0.0010057064
0060 002557 -4684.87899 0.0009748301
0061 002609 -4680.45035 0.0009453059
0062 002649 -4676.15811 0.0009170560
0063 002687 -4671.99629 0.0008900084
0064 002732 -4667.95924 0.0008640957
0065 002767 -4664.04163 0.0008392556
0066 002815 -4660.23843 0.0008154298
0067 002856 -4656.54489 0.0007925639
0068 002889 -4652.95653 0.0007706072
0069 002924 -4649.46908 0.0007495122
0070 002957 -4646.07852 0.0007292346
0071 002990 -4642.78105 0.0007097329
0072 003039 -4639.57304 0.0006909680
0073 003088 -4636.45105 0.0006729035
0074 003129 -4633.41184 0.0006555051
0075 003167 -4630.45229 0.0006387405
0076 003202 -4627.56946 0.0006225795
0077 003245 -4624.76056 0.0006069937
0078 003294 -4622.02290 0.0005919560
0079 003343 -4619.35396 0.0005774414
0080 003392 -4616.75129 0.0005634258
0081 003441 -4614.21260 0.0005498869
0082 003492 -4611.73568 0.0005368034
0083 003527 -4609.31841 0.0005241552
0084 003561 -4606.95879 0.0005119233
0085 003595 -4604.65490 0.0005000898
0086 003646 -4602.40489 0.0004886376
0087 003694 -4600.20701 0.0004775507
0088 003731 -4598.05957 0.0004668138
0089 003781 -4595.96096 0.0004564125
0090 003827 -4593.90963 0.0004463330
0091 003874 -4591.90410 0.0004365622
0092 003915 -4589.94296 0.0004270878
0093 003964 -4588.02483 0.0004178980
0094 004015 -4586.14841 0.0004089817
0095 004050 -4584.31245 0.0004003281
0096 004092 -4582.51573 0.0003919271
0097 004143 -4580.75710 0.0003837692
0098 004191 -4579.03545 0.0003758450
0099 004226 -4577.34969 0.0003681459
0100 004260 -4575.69881 0.0003606635
0101 004297 -4574.08181 0.0003533897
0102 004332 -4572.49772 0.0003463171
0103 004369 -4570.94564 0.0003394382
0104 004406 -4569.42468 0.0003327463
0105 004445 -4567.93397 0.0003262346
0106 004493 -4566.47270 0.0003198968
0107 004540 -4565.04008 0.0003137269
0108 004584 -4563.63533 0.0003077190
0109 004635 -4562.25772 0.0003018676
0110 004686 -4560.90652 0.0002961673
0111 004737 -4559.58107 0.0002906131
0112 004789 -4558.28067 0.0002852001
0113 004840 -4557.00470 0.0002799236
0114 004875 -4555.75253 0.0002747792
0115 004915 -4554.52356 0.0002697624
0116 004949 -4553.31721 0.0002648692
0117 004984 -4552.13291 0.0002600956
0118 005018 -4550.97012 0.0002554378
0119 005055 -4549.82832 0.0002508922
0120 005097 -4548.70699 0.0002464552
0121 005148 -4547.60564 0.0002421235
0122 005191 -4546.52380 0.0002378937
0123 005229 -4545.46099 0.0002337628
0124 005280 -4544.41677 0.0002297278
0125 005327 -4543.39070 0.0002257858
0126 005361 -4542.38237 0.0002219340
0127 005400 -4541.39136 0.0002181697
0128 005452 -4540.41728 0.0002144903
0129 005503 -4539.45973 0.0002108933
0130 005551 -4538.51836 0.0002073764
0131 005589 -4537.59278 0.0002039373
0132 005618 -4536.68266 0.0002005736
0133 005644 -4535.78765 0.0001972833
0134 005671 -4534.90741 0.0001940643
0135 005698 -4534.04164 0.0001909145
0136 005725 -4533.19000 0.0001878321
0137 005752 -4532.35219 0.0001848152
0138 005779 -4531.52793 0.0001818620
0139 005807 -4530.71692 0.0001789707
0140 005833 -4529.91888 0.0001761397
0141 005861 -4529.13354 0.0001733673
0142 005887 -4528.36064 0.0001706520
0143 005915 -4527.59991 0.0001679922
0144 005942 -4526.85110 0.0001653866
0145 005969 -4526.11398 0.0001628335
0146 005997 -4525.38830 0.0001603318
0147 006023 -4524.67383 0.0001578800
0148 006051 -4523.97035 0.0001554769
0149 006078 -4523.27763 0.0001531213
0150 006105 -4522.59547 0.0001508118
0151 006132 -4521.92365 0.0001485475
0152 006159 -4521.26197 0.0001463270
0153 006186 -4520.61023 0.0001441493
0154 006214 -4519.96824 0.0001420135
0155 006241 -4519.33582 0.0001399183
0156 006268 -4518.71277 0.0001378629
0157 006295 -4518.09892 0.0001358463
0158 006322 -4517.49409 0.0001338675
0159 006349 -4516.89812 0.0001319256
0160 006376 -4516.31083 0.0001300197
0161 006403 -4515.73207 0.0001281490
0162 006430 -4515.16168 0.0001263127
0163 006457 -4514.59950 0.0001245099
0164 006484 -4514.04537 0.0001227399
0165 006511 -4513.49917 0.0001210018
0166 006538 -4512.96073 0.0001192950
0167 006565 -4512.42992 0.0001176188
0168 006592 -4511.90660 0.0001159723
0169 006619 -4511.39064 0.0001143551
0170 006646 -4510.88191 0.0001127663
0171 006673 -4510.38028 0.0001112054
0172 006700 -4509.88561 0.0001096717
0173 006727 -4509.39780 0.0001081647
0174 006760 -4508.91673 0.0001066837
0175 006787 -4508.44226 0.0001052281
0176 006814 -4507.97430 0.0001037975
0177 006841 -4507.51272 0.0001023912
0178 006867 -4507.05742 0.0001010088
0179 006894 -4506.60829 0.0000996497
0180 006921 -4506.16523 0.0000983135
0181 006948 -4505.72814 0.0000969995
0182 006975 -4505.29690 0.0000957075
0183 007002 -4504.87144 0.0000944369
0184 007028 -4504.45164 0.0000931872
0185 007055 -4504.03742 0.0000919580
0186 007082 -4503.62869 0.0000907489
0187 007109 -4503.22534 0.0000895595
0188 007136 -4502.82730 0.0000883894
0189 007163 -4502.43449 0.0000872382
0190 007190 -4502.04680 0.0000861054
0191 007217 -4501.66417 0.0000849908
0192 007244 -4501.28651 0.0000838939
0193 007272 -4500.91374 0.0000828145
0194 007299 -4500.54578 0.0000817521
0195 007327 -4500.18255 0.0000807064
0196 007354 -4499.82399 0.0000796770
0197 007381 -4499.47002 0.0000786638
0198 007409 -4499.12056 0.0000776663
0199 007436 -4498.77555 0.0000766842
0200 007464 -4498.43492 0.0000757173
Start evaluating ...
  Columns 1 through 7

    0.1466    0.2220    0.2724    0.3096    0.3219    0.3274    0.3302

  Columns 8 through 10

    0.3319    0.3334    0.3352

    0.0318

Elapsed time is 7486.234413 seconds.
