nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 000655 -7424.52714 0.0000201821
0060 000666 -7424.38472 0.0000191827
0061 000677 -7424.24925 0.0000182460
0062 000688 -7424.12031 0.0000173676
0063 000699 -7423.99749 0.0000165431
0064 000710 -7423.88042 0.0000157689
0065 000721 -7423.76876 0.0000150413
0066 000731 -7423.66218 0.0000143570
0067 000742 -7423.56038 0.0000137131
0068 000753 -7423.46308 0.0000131067
0069 000764 -7423.37002 0.0000125352
0070 000775 -7423.28097 0.0000119963
0071 000786 -7423.19569 0.0000114878
0072 000797 -7423.11398 0.0000110075
0073 000807 -7423.03564 0.0000105537
0074 000818 -7422.96049 0.0000101245
0075 000829 -7422.88835 0.0000097183
0076 000840 -7422.81907 0.0000093336
0077 000851 -7422.75249 0.0000089691
0078 000862 -7422.68848 0.0000086234
0079 000873 -7422.62691 0.0000082954
0080 000884 -7422.56765 0.0000079838
0081 000895 -7422.51058 0.0000076878
0082 000906 -7422.45561 0.0000074063
0083 000917 -7422.40262 0.0000071385
0084 000930 -7422.35153 0.0000068835
0085 000941 -7422.30224 0.0000066406
0086 000953 -7422.25467 0.0000064091
0087 000964 -7422.20874 0.0000061882
0088 000976 -7422.16438 0.0000059774
0089 000988 -7422.12150 0.0000057761
0090 001000 -7422.08006 0.0000055838
0091 001012 -7422.03998 0.0000054000
0092 001024 -7422.00121 0.0000052241
0093 001035 -7421.96368 0.0000050559
0094 001046 -7421.92736 0.0000048948
0095 001057 -7421.89217 0.0000047405
0096 001068 -7421.85809 0.0000045926
0097 001079 -7421.82505 0.0000044509
0098 001090 -7421.79303 0.0000043149
0099 001101 -7421.76197 0.0000041845
0100 001112 -7421.73184 0.0000040592
0101 001124 -7421.70261 0.0000039390
0102 001135 -7421.67423 0.0000038235
0103 001146 -7421.64668 0.0000037125
0104 001157 -7421.61992 0.0000036058
0105 001169 -7421.59392 0.0000035031
0106 001180 -7421.56866 0.0000034044
0107 001191 -7421.54409 0.0000033094
0108 001202 -7421.52021 0.0000032180
0109 001214 -7421.49698 0.0000031300
0110 001225 -7421.47438 0.0000030452
0111 001236 -7421.45239 0.0000029635
0112 001247 -7421.43098 0.0000028847
0113 001258 -7421.41014 0.0000028088
0114 001269 -7421.38983 0.0000027357
0115 001280 -7421.37005 0.0000026651
0116 001291 -7421.35078 0.0000025970
0117 001302 -7421.33199 0.0000025313
0118 001313 -7421.31368 0.0000024679
0119 001324 -7421.29582 0.0000024067
0120 001335 -7421.27840 0.0000023476
0121 001346 -7421.26140 0.0000022904
0122 001357 -7421.24481 0.0000022353
0123 001368 -7421.22862 0.0000021820
0124 001380 -7421.21281 0.0000021304
0125 001391 -7421.19737 0.0000020806
0126 001402 -7421.18228 0.0000020324
0127 001413 -7421.16755 0.0000019858
0128 001424 -7421.15314 0.0000019407
0129 001435 -7421.13907 0.0000018971
0130 001446 -7421.12530 0.0000018549
0131 001457 -7421.11184 0.0000018140
0132 001468 -7421.09867 0.0000017744
0133 001479 -7421.08579 0.0000017360
0134 001490 -7421.07318 0.0000016989
0135 001502 -7421.06084 0.0000016629
0136 001512 -7421.04876 0.0000016280
0137 001524 -7421.03693 0.0000015942
0138 001535 -7421.02534 0.0000015614
0139 001546 -7421.01399 0.0000015295
0140 001557 -7421.00287 0.0000014987
0141 001568 -7420.99197 0.0000014687
0142 001580 -7420.98129 0.0000014397
0143 001591 -7420.97081 0.0000014115
0144 001602 -7420.96054 0.0000013841
0145 001613 -7420.95047 0.0000013575
0146 001624 -7420.94058 0.0000013316
0147 001636 -7420.93089 0.0000013065
0148 001647 -7420.92137 0.0000012821
0149 001658 -7420.91204 0.0000012584
0150 001669 -7420.90287 0.0000012353
0151 001680 -7420.89387 0.0000012129
0152 001691 -7420.88503 0.0000011911
0153 001702 -7420.87635 0.0000011698
0154 001713 -7420.86782 0.0000011492
0155 001725 -7420.85944 0.0000011291
0156 001736 -7420.85121 0.0000011095
0157 001747 -7420.84312 0.0000010904
0158 001758 -7420.83516 0.0000010718
0159 001769 -7420.82734 0.0000010537
0160 001780 -7420.81965 0.0000010361
0161 001792 -7420.81209 0.0000010189
0162 001803 -7420.80466 0.0000010022
0163 001815 -7420.79734 0.0000009858
Start evaluating ...
  Columns 1 through 7

    0.2665    0.3668    0.4247    0.4674    0.5013    0.5274    0.5488

  Columns 8 through 10

    0.5669    0.5815    0.5947

    0.0806

Elapsed time is 1830.338889 seconds.
