nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 000732 -7442.81907 0.0000229193
0060 000746 -7442.65573 0.0000219465
0061 000757 -7442.49923 0.0000210275
0062 000768 -7442.34920 0.0000201587
0063 000779 -7442.20529 0.0000193369
0064 000790 -7442.06717 0.0000185592
0065 000801 -7441.93453 0.0000178226
0066 000812 -7441.80709 0.0000171246
0067 000823 -7441.68458 0.0000164628
0068 000834 -7441.56674 0.0000158349
0069 000845 -7441.45334 0.0000152389
0070 000856 -7441.34415 0.0000146728
0071 000867 -7441.23897 0.0000141348
0072 000882 -7441.13759 0.0000136231
0073 000897 -7441.03984 0.0000131363
0074 000913 -7440.94555 0.0000126728
0075 000929 -7440.85453 0.0000122312
0076 000942 -7440.76666 0.0000118102
0077 000953 -7440.68177 0.0000114086
0078 000964 -7440.59973 0.0000110253
0079 000976 -7440.52042 0.0000106593
0080 000987 -7440.44371 0.0000103095
0081 000999 -7440.36949 0.0000099749
0082 001012 -7440.29766 0.0000096548
0083 001023 -7440.22810 0.0000093484
0084 001035 -7440.16073 0.0000090548
0085 001046 -7440.09546 0.0000087734
0086 001057 -7440.03219 0.0000085035
0087 001068 -7439.97085 0.0000082444
0088 001079 -7439.91137 0.0000079957
0089 001089 -7439.85366 0.0000077568
0090 001100 -7439.79766 0.0000075271
0091 001111 -7439.74330 0.0000073062
0092 001122 -7439.69052 0.0000070937
0093 001133 -7439.63927 0.0000068891
0094 001145 -7439.58948 0.0000066921
0095 001156 -7439.54111 0.0000065023
0096 001167 -7439.49410 0.0000063194
0097 001178 -7439.44839 0.0000061430
0098 001189 -7439.40396 0.0000059728
0099 001202 -7439.36075 0.0000058087
0100 001217 -7439.31871 0.0000056502
0101 001229 -7439.27782 0.0000054972
0102 001240 -7439.23802 0.0000053494
0103 001251 -7439.19929 0.0000052067
0104 001262 -7439.16158 0.0000050687
0105 001273 -7439.12486 0.0000049354
0106 001284 -7439.08911 0.0000048065
0107 001295 -7439.05428 0.0000046818
0108 001306 -7439.02035 0.0000045613
0109 001317 -7438.98728 0.0000044446
0110 001328 -7438.95506 0.0000043318
0111 001338 -7438.92365 0.0000042226
0112 001349 -7438.89302 0.0000041169
0113 001364 -7438.86316 0.0000040145
0114 001380 -7438.83403 0.0000039154
0115 001396 -7438.80562 0.0000038195
0116 001412 -7438.77790 0.0000037266
0117 001423 -7438.75085 0.0000036366
0118 001434 -7438.72445 0.0000035494
0119 001445 -7438.69867 0.0000034649
0120 001456 -7438.67351 0.0000033830
0121 001467 -7438.64893 0.0000033037
0122 001477 -7438.62493 0.0000032268
0123 001488 -7438.60148 0.0000031522
0124 001499 -7438.57857 0.0000030799
0125 001510 -7438.55618 0.0000030099
0126 001525 -7438.53430 0.0000029419
0127 001541 -7438.51290 0.0000028760
0128 001557 -7438.49199 0.0000028121
0129 001573 -7438.47153 0.0000027500
0130 001589 -7438.45152 0.0000026898
0131 001603 -7438.43195 0.0000026314
0132 001617 -7438.41280 0.0000025748
0133 001628 -7438.39405 0.0000025198
0134 001639 -7438.37571 0.0000024663
0135 001650 -7438.35775 0.0000024145
0136 001661 -7438.34016 0.0000023641
0137 001672 -7438.32294 0.0000023152
0138 001684 -7438.30607 0.0000022677
0139 001696 -7438.28955 0.0000022216
0140 001708 -7438.27336 0.0000021767
0141 001724 -7438.25749 0.0000021332
0142 001735 -7438.24194 0.0000020908
0143 001746 -7438.22669 0.0000020496
0144 001758 -7438.21174 0.0000020096
0145 001770 -7438.19709 0.0000019707
0146 001780 -7438.18271 0.0000019328
0147 001791 -7438.16861 0.0000018960
0148 001804 -7438.15477 0.0000018601
0149 001815 -7438.14119 0.0000018253
0150 001828 -7438.12787 0.0000017913
0151 001843 -7438.11479 0.0000017583
0152 001859 -7438.10195 0.0000017261
0153 001872 -7438.08935 0.0000016948
0154 001883 -7438.07697 0.0000016643
0155 001894 -7438.06481 0.0000016346
0156 001904 -7438.05287 0.0000016056
0157 001915 -7438.04113 0.0000015774
0158 001926 -7438.02960 0.0000015499
0159 001937 -7438.01828 0.0000015231
0160 001950 -7438.00714 0.0000014970
0161 001961 -7437.99620 0.0000014715
0162 001972 -7437.98544 0.0000014466
0163 001982 -7437.97486 0.0000014223
0164 001993 -7437.96445 0.0000013987
0165 002004 -7437.95422 0.0000013756
0166 002014 -7437.94416 0.0000013530
0167 002023 -7437.93426 0.0000013310
0168 002033 -7437.92452 0.0000013095
0169 002045 -7437.91493 0.0000012885
0170 002061 -7437.90550 0.0000012680
0171 002077 -7437.89622 0.0000012480
0172 002092 -7437.88708 0.0000012285
0173 002107 -7437.87809 0.0000012093
0174 002117 -7437.86923 0.0000011906
0175 002127 -7437.86051 0.0000011724
0176 002138 -7437.85193 0.0000011545
0177 002148 -7437.84347 0.0000011370
0178 002158 -7437.83514 0.0000011199
0179 002168 -7437.82693 0.0000011032
0180 002177 -7437.81885 0.0000010868
0181 002187 -7437.81088 0.0000010708
0182 002197 -7437.80304 0.0000010552
0183 002207 -7437.79530 0.0000010398
0184 002218 -7437.78768 0.0000010248
0185 002228 -7437.78017 0.0000010101
0186 002239 -7437.77276 0.0000009957
Start evaluating ...
  Columns 1 through 7

    0.2673    0.3659    0.4283    0.4744    0.5088    0.5346    0.5558

  Columns 8 through 10

    0.5739    0.5897    0.6031

    0.0780

Elapsed time is 2250.234100 seconds.
