nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002555 -12860.86996 0.0000505334
0060 002604 -12860.24490 0.0000486013
0061 002651 -12859.64345 0.0000467681
0062 002696 -12859.06442 0.0000450272
0063 002737 -12858.50668 0.0000433728
0064 002772 -12857.96921 0.0000417994
0065 002807 -12857.45100 0.0000403021
0066 002845 -12856.95116 0.0000388761
0067 002894 -12856.46880 0.0000375173
0068 002942 -12856.00312 0.0000362216
0069 002991 -12855.55335 0.0000349853
0070 003040 -12855.11876 0.0000338050
0071 003076 -12854.69869 0.0000326775
0072 003111 -12854.29248 0.0000315999
0073 003150 -12853.89953 0.0000305694
0074 003192 -12853.51927 0.0000295835
0075 003243 -12853.15115 0.0000286396
0076 003294 -12852.79466 0.0000277356
0077 003345 -12852.44931 0.0000268694
0078 003396 -12852.11465 0.0000260390
0079 003434 -12851.79023 0.0000252425
0080 003468 -12851.47564 0.0000244783
0081 003505 -12851.17048 0.0000237447
0082 003540 -12850.87439 0.0000230402
0083 003588 -12850.58700 0.0000223633
0084 003639 -12850.30798 0.0000217127
0085 003690 -12850.03700 0.0000210872
0086 003726 -12849.77376 0.0000204855
0087 003761 -12849.51797 0.0000199066
0088 003803 -12849.26934 0.0000193493
0089 003842 -12849.02761 0.0000188126
0090 003882 -12848.79253 0.0000182957
0091 003918 -12848.56385 0.0000177976
0092 003956 -12848.34135 0.0000173174
0093 003997 -12848.12480 0.0000168544
0094 004048 -12847.91399 0.0000164079
0095 004100 -12847.70872 0.0000159770
0096 004151 -12847.50879 0.0000155611
0097 004202 -12847.31403 0.0000151596
0098 004253 -12847.12425 0.0000147718
0099 004303 -12846.93929 0.0000143973
0100 004354 -12846.75898 0.0000140353
0101 004410 -12846.58316 0.0000136854
0102 004456 -12846.41170 0.0000133472
0103 004498 -12846.24444 0.0000130200
0104 004532 -12846.08124 0.0000127035
0105 004574 -12845.92199 0.0000123973
0106 004626 -12845.76654 0.0000121009
0107 004677 -12845.61478 0.0000118140
0108 004728 -12845.46659 0.0000115361
0109 004775 -12845.32186 0.0000112669
0110 004818 -12845.18049 0.0000110062
0111 004869 -12845.04236 0.0000107534
0112 004918 -12844.90737 0.0000105085
0113 004952 -12844.77544 0.0000102710
0114 004988 -12844.64647 0.0000100407
0115 005034 -12844.52038 0.0000098173
0116 005080 -12844.39706 0.0000096005
0117 005119 -12844.27645 0.0000093902
0118 005154 -12844.15846 0.0000091860
0119 005197 -12844.04302 0.0000089878
0120 005238 -12843.93005 0.0000087953
0121 005273 -12843.81949 0.0000086084
0122 005310 -12843.71126 0.0000084268
0123 005359 -12843.60529 0.0000082504
0124 005400 -12843.50153 0.0000080789
0125 005440 -12843.39991 0.0000079122
0126 005492 -12843.30037 0.0000077501
0127 005543 -12843.20286 0.0000075926
0128 005586 -12843.10731 0.0000074393
0129 005616 -12843.01368 0.0000072902
0130 005642 -12842.92192 0.0000071451
0131 005669 -12842.83197 0.0000070040
0132 005696 -12842.74378 0.0000068666
0133 005722 -12842.65731 0.0000067328
0134 005749 -12842.57252 0.0000066026
0135 005776 -12842.48935 0.0000064758
0136 005802 -12842.40777 0.0000063523
0137 005829 -12842.32774 0.0000062320
0138 005856 -12842.24921 0.0000061147
0139 005882 -12842.17215 0.0000060005
0140 005909 -12842.09652 0.0000058891
0141 005936 -12842.02229 0.0000057806
0142 005962 -12841.94941 0.0000056747
0143 005989 -12841.87786 0.0000055715
0144 006016 -12841.80761 0.0000054709
0145 006042 -12841.73861 0.0000053727
0146 006069 -12841.67085 0.0000052770
0147 006096 -12841.60428 0.0000051835
0148 006122 -12841.53889 0.0000050923
0149 006149 -12841.47464 0.0000050033
0150 006176 -12841.41150 0.0000049165
0151 006202 -12841.34946 0.0000048316
0152 006229 -12841.28848 0.0000047488
0153 006256 -12841.22853 0.0000046679
0154 006283 -12841.16961 0.0000045889
0155 006309 -12841.11167 0.0000045118
0156 006336 -12841.05470 0.0000044364
0157 006363 -12840.99868 0.0000043627
0158 006389 -12840.94358 0.0000042907
0159 006416 -12840.88939 0.0000042204
0160 006443 -12840.83608 0.0000041516
0161 006469 -12840.78363 0.0000040843
0162 006496 -12840.73203 0.0000040186
0163 006522 -12840.68125 0.0000039543
0164 006549 -12840.63129 0.0000038914
0165 006576 -12840.58211 0.0000038299
0166 006602 -12840.53370 0.0000037698
0167 006629 -12840.48605 0.0000037109
0168 006656 -12840.43914 0.0000036533
0169 006682 -12840.39296 0.0000035969
0170 006709 -12840.34748 0.0000035417
0171 006735 -12840.30269 0.0000034877
0172 006764 -12840.25859 0.0000034349
0173 006791 -12840.21515 0.0000033831
0174 006818 -12840.17236 0.0000033324
0175 006844 -12840.13021 0.0000032828
0176 006872 -12840.08868 0.0000032342
0177 006898 -12840.04777 0.0000031866
0178 006925 -12840.00745 0.0000031399
0179 006952 -12839.96772 0.0000030942
0180 006979 -12839.92857 0.0000030494
0181 007005 -12839.88998 0.0000030055
0182 007032 -12839.85194 0.0000029625
0183 007059 -12839.81444 0.0000029203
0184 007086 -12839.77747 0.0000028790
0185 007112 -12839.74103 0.0000028385
0186 007139 -12839.70509 0.0000027988
0187 007166 -12839.66966 0.0000027598
0188 007193 -12839.63471 0.0000027216
0189 007219 -12839.60025 0.0000026841
0190 007247 -12839.56626 0.0000026474
0191 007273 -12839.53273 0.0000026113
0192 007301 -12839.49966 0.0000025760
0193 007328 -12839.46703 0.0000025413
0194 007355 -12839.43484 0.0000025072
0195 007382 -12839.40307 0.0000024738
0196 007408 -12839.37173 0.0000024410
0197 007435 -12839.34081 0.0000024088
0198 007462 -12839.31028 0.0000023772
0199 007489 -12839.28016 0.0000023462
0200 007516 -12839.25043 0.0000023157
Start evaluating ...
  Columns 1 through 7

    0.1112    0.1849    0.2456    0.2948    0.3140    0.3238    0.3287

  Columns 8 through 10

    0.3316    0.3335    0.3361

    0.0243

Elapsed time is 7538.037281 seconds.
