nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002113 -27043.17768 0.0000312867
0060 002139 -27042.36503 0.0000300502
0061 002166 -27041.58409 0.0000288785
0062 002193 -27040.83322 0.0000277673
0063 002221 -27040.11088 0.0000267127
0064 002248 -27039.41565 0.0000257111
0065 002276 -27038.74618 0.0000247592
0066 002303 -27038.10120 0.0000238538
0067 002330 -27037.47954 0.0000229921
0068 002356 -27036.88007 0.0000221715
0069 002383 -27036.30177 0.0000213896
0070 002410 -27035.74363 0.0000206440
0071 002437 -27035.20474 0.0000199326
0072 002464 -27034.68421 0.0000192536
0073 002491 -27034.18123 0.0000186050
0074 002518 -27033.69502 0.0000179852
0075 002545 -27033.22483 0.0000173925
0076 002572 -27032.76998 0.0000168256
0077 002598 -27032.32981 0.0000162829
0078 002626 -27031.90369 0.0000157633
0079 002652 -27031.49104 0.0000152654
0080 002680 -27031.09129 0.0000147883
0081 002706 -27030.70391 0.0000143307
0082 002733 -27030.32841 0.0000138918
0083 002760 -27029.96430 0.0000134705
0084 002787 -27029.61112 0.0000130660
0085 002814 -27029.26846 0.0000126775
0086 002841 -27028.93589 0.0000123041
0087 002868 -27028.61302 0.0000119452
0088 002894 -27028.29949 0.0000116001
0089 002922 -27027.99493 0.0000112680
0090 002949 -27027.69901 0.0000109485
0091 002975 -27027.41142 0.0000106408
0092 003002 -27027.13183 0.0000103446
0093 003029 -27026.85996 0.0000100591
0094 003056 -27026.59553 0.0000097841
0095 003083 -27026.33826 0.0000095189
0096 003110 -27026.08792 0.0000092632
0097 003137 -27025.84424 0.0000090165
0098 003164 -27025.60699 0.0000087784
0099 003191 -27025.37596 0.0000085486
0100 003218 -27025.15093 0.0000083267
0101 003247 -27024.93169 0.0000081124
0102 003273 -27024.71804 0.0000079054
0103 003300 -27024.50981 0.0000077053
0104 003326 -27024.30680 0.0000075119
0105 003353 -27024.10885 0.0000073249
0106 003379 -27023.91579 0.0000071440
0107 003406 -27023.72746 0.0000069690
0108 003433 -27023.54371 0.0000067996
0109 003459 -27023.36439 0.0000066357
0110 003486 -27023.18936 0.0000064770
0111 003512 -27023.01849 0.0000063232
0112 003539 -27022.85164 0.0000061743
0113 003566 -27022.68869 0.0000060300
0114 003592 -27022.52952 0.0000058902
0115 003619 -27022.37402 0.0000057546
0116 003646 -27022.22207 0.0000056232
0117 003672 -27022.07356 0.0000054957
0118 003699 -27021.92840 0.0000053720
0119 003725 -27021.78648 0.0000052520
0120 003752 -27021.64771 0.0000051355
0121 003779 -27021.51200 0.0000050224
0122 003805 -27021.37925 0.0000049126
0123 003832 -27021.24939 0.0000048060
0124 003859 -27021.12232 0.0000047024
0125 003885 -27020.99798 0.0000046018
0126 003912 -27020.87627 0.0000045040
0127 003938 -27020.75714 0.0000044090
0128 003965 -27020.64050 0.0000043166
0129 003992 -27020.52629 0.0000042268
0130 004018 -27020.41444 0.0000041394
0131 004045 -27020.30489 0.0000040544
0132 004071 -27020.19757 0.0000039718
0133 004098 -27020.09242 0.0000038913
0134 004125 -27019.98939 0.0000038130
0135 004151 -27019.88843 0.0000037368
0136 004178 -27019.78946 0.0000036626
0137 004204 -27019.69245 0.0000035904
0138 004231 -27019.59734 0.0000035200
0139 004258 -27019.50409 0.0000034514
0140 004284 -27019.41263 0.0000033846
0141 004311 -27019.32294 0.0000033196
0142 004337 -27019.23496 0.0000032561
0143 004364 -27019.14865 0.0000031943
0144 004391 -27019.06398 0.0000031341
0145 004417 -27018.98088 0.0000030753
0146 004444 -27018.89934 0.0000030180
0147 004470 -27018.81931 0.0000029621
0148 004497 -27018.74075 0.0000029076
0149 004524 -27018.66363 0.0000028544
0150 004550 -27018.58791 0.0000028024
0151 004577 -27018.51356 0.0000027518
0152 004603 -27018.44055 0.0000027023
0153 004630 -27018.36884 0.0000026541
0154 004656 -27018.29841 0.0000026069
0155 004683 -27018.22921 0.0000025609
0156 004710 -27018.16124 0.0000025160
0157 004736 -27018.09445 0.0000024721
0158 004763 -27018.02882 0.0000024292
0159 004789 -27017.96432 0.0000023873
0160 004816 -27017.90092 0.0000023463
0161 004842 -27017.83861 0.0000023063
0162 004869 -27017.77736 0.0000022672
0163 004896 -27017.71713 0.0000022290
0164 004922 -27017.65792 0.0000021916
0165 004949 -27017.59970 0.0000021551
0166 004976 -27017.54244 0.0000021193
0167 005002 -27017.48612 0.0000020844
0168 005029 -27017.43073 0.0000020502
0169 005055 -27017.37624 0.0000020168
0170 005082 -27017.32264 0.0000019841
0171 005109 -27017.26990 0.0000019521
0172 005135 -27017.21800 0.0000019208
0173 005162 -27017.16694 0.0000018901
0174 005188 -27017.11668 0.0000018601
0175 005215 -27017.06722 0.0000018308
0176 005242 -27017.01854 0.0000018020
0177 005268 -27016.97061 0.0000017739
0178 005295 -27016.92343 0.0000017463
0179 005321 -27016.87698 0.0000017193
0180 005348 -27016.83125 0.0000016929
0181 005375 -27016.78621 0.0000016670
0182 005401 -27016.74186 0.0000016416
0183 005428 -27016.69818 0.0000016168
0184 005455 -27016.65515 0.0000015925
0185 005482 -27016.61278 0.0000015686
0186 005508 -27016.57103 0.0000015452
0187 005535 -27016.52990 0.0000015223
0188 005562 -27016.48938 0.0000014999
0189 005588 -27016.44945 0.0000014779
0190 005615 -27016.41011 0.0000014563
0191 005641 -27016.37134 0.0000014351
0192 005668 -27016.33312 0.0000014144
0193 005695 -27016.29546 0.0000013941
0194 005721 -27016.25834 0.0000013741
0195 005748 -27016.22174 0.0000013545
0196 005774 -27016.18567 0.0000013354
0197 005801 -27016.15010 0.0000013165
0198 005828 -27016.11503 0.0000012981
0199 005854 -27016.08045 0.0000012800
0200 005879 -27016.04635 0.0000012622
Start evaluating ...
  Columns 1 through 7

    0.0728    0.1145    0.1741    0.2284    0.2766    0.3052    0.3198

  Columns 8 through 10

    0.3261    0.3296    0.3319

    0.0198

Elapsed time is 5902.165897 seconds.
