nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 000497 6554.85842 0.0000957034
0060 000505 6555.45956 0.0000917094
0061 000514 6556.03580 0.0000879025
0062 000522 6556.58830 0.0000842731
0063 000531 6557.11815 0.0000808121
0064 000539 6557.62640 0.0000775109
0065 000548 6558.11404 0.0000743618
0066 000556 6558.58201 0.0000713572
0067 000565 6559.03121 0.0000684903
0068 000574 6559.46249 0.0000657545
0069 000582 6559.87668 0.0000631435
0070 000591 6560.27455 0.0000606516
0071 000599 6560.65683 0.0000582731
0072 000608 6561.02425 0.0000560028
0073 000616 6561.37747 0.0000538357
0074 000625 6561.71713 0.0000517671
0075 000633 6562.04385 0.0000497923
0076 000642 6562.35822 0.0000479069
0077 000650 6562.66079 0.0000461070
0078 000659 6562.95210 0.0000443883
0079 000667 6563.23264 0.0000427473
0080 000676 6563.50292 0.0000411801
0081 000684 6563.76338 0.0000396834
0082 000693 6564.01447 0.0000382538
0083 000701 6564.25660 0.0000368881
0084 000710 6564.49018 0.0000355832
0085 000718 6564.71558 0.0000343362
0086 000727 6564.93316 0.0000331443
0087 000735 6565.14327 0.0000320049
0088 000744 6565.34624 0.0000309153
0089 000752 6565.54236 0.0000298732
0090 000761 6565.73195 0.0000288762
0091 000770 6565.91528 0.0000279221
0092 000778 6566.09262 0.0000270088
0093 000787 6566.26422 0.0000261342
0094 000795 6566.43032 0.0000252964
0095 000804 6566.59116 0.0000244936
0096 000812 6566.74694 0.0000237240
0097 000821 6566.89788 0.0000229860
0098 000830 6567.04418 0.0000222779
0099 000838 6567.18602 0.0000215984
0100 000846 6567.32358 0.0000209459
0101 000856 6567.45702 0.0000203192
0102 000865 6567.58651 0.0000197168
0103 000873 6567.71220 0.0000191377
0104 000882 6567.83423 0.0000185806
0105 000890 6567.95274 0.0000180445
0106 000899 6568.06787 0.0000175283
0107 000908 6568.17973 0.0000170310
0108 000916 6568.28844 0.0000165517
0109 000925 6568.39412 0.0000160896
0110 000933 6568.49688 0.0000156437
0111 000942 6568.59681 0.0000152134
0112 000950 6568.69401 0.0000147978
0113 000959 6568.78857 0.0000143963
0114 000967 6568.88059 0.0000140082
0115 000975 6568.97014 0.0000136328
0116 000984 6569.05731 0.0000132696
0117 000991 6569.14217 0.0000129181
0118 001000 6569.22479 0.0000125776
0119 001008 6569.30525 0.0000122477
0120 001015 6569.38361 0.0000119280
0121 001023 6569.45993 0.0000116179
0122 001031 6569.53428 0.0000113171
0123 001039 6569.60671 0.0000110251
0124 001046 6569.67728 0.0000107417
0125 001054 6569.74604 0.0000104663
0126 001061 6569.81304 0.0000101988
0127 001068 6569.87834 0.0000099388
Start evaluating ...
  Columns 1 through 7

    0.2760    0.3693    0.4326    0.4758    0.5083    0.5344    0.5570

  Columns 8 through 10

    0.5767    0.5924    0.6066

    0.0897

Elapsed time is 1078.777022 seconds.
