nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0056 000473 -4770.00891 0.0016523197
0057 000481 -4762.59189 0.0015549273
0058 000489 -4755.72716 0.0014413873
0059 000498 -4749.46773 0.0013161873
0060 000507 -4743.80767 0.0011917241
0061 000515 -4738.67947 0.0010810308
0062 000523 -4733.98224 0.0009912529
0063 000532 -4729.62086 0.0009212928
0064 000543 -4725.52849 0.0008652628
0065 000552 -4721.66734 0.0008170840
0066 000560 -4718.02090 0.0007722779
0067 000569 -4714.58789 0.0007276385
0068 000577 -4711.37605 0.0006812551
0069 000586 -4708.39366 0.0006330185
0070 000594 -4705.64228 0.0005843571
0071 000602 -4703.11459 0.0005371615
0072 000611 -4700.79681 0.0004928182
0073 000619 -4698.67258 0.0004518866
0074 000628 -4696.72588 0.0004143090
0075 000636 -4694.94209 0.0003797937
0076 000644 -4693.30784 0.0003480884
0077 000653 -4691.81041 0.0003190548
0078 000661 -4690.43752 0.0002926155
0079 000670 -4689.17731 0.0002686754
0080 000678 -4688.01870 0.0002470814
0081 000686 -4686.95160 0.0002276233
0082 000695 -4685.96707 0.0002100583
0083 000703 -4685.05734 0.0001941395
0084 000712 -4684.21572 0.0001796379
0085 000721 -4683.43647 0.0001663576
0086 000729 -4682.71455 0.0001541426
0087 000738 -4682.04549 0.0001428779
0088 000746 -4681.42519 0.0001324851
0089 000754 -4680.84978 0.0001229137
0090 000763 -4680.31555 0.0001141317
0091 000771 -4679.81890 0.0001061144
0092 000780 -4679.35636 0.0000988363
0093 000788 -4678.92462 0.0000922652
0094 000797 -4678.52055 0.0000863593
0095 000805 -4678.14128 0.0000810675
0096 000814 -4677.78419 0.0000763319
0097 000822 -4677.44696 0.0000720904
0098 000831 -4677.12758 0.0000682810
0099 000839 -4676.82429 0.0000648447
0100 000848 -4676.53560 0.0000617281
0101 000857 -4676.26022 0.0000588852
0102 000866 -4675.99705 0.0000562781
0103 000874 -4675.74513 0.0000538765
0104 000883 -4675.50359 0.0000516568
0105 000891 -4675.27169 0.0000496003
0106 000900 -4675.04872 0.0000476915
0107 000909 -4674.83405 0.0000459166
0108 000917 -4674.62713 0.0000442631
0109 000926 -4674.42744 0.0000427189
0110 000934 -4674.23451 0.0000412726
0111 000943 -4674.04794 0.0000399136
0112 000951 -4673.86738 0.0000386323
0113 000960 -4673.69248 0.0000374202
0114 000968 -4673.52296 0.0000362699
0115 000977 -4673.35857 0.0000351753
0116 000985 -4673.19907 0.0000341309
0117 000994 -4673.04423 0.0000331324
0118 001002 -4672.89387 0.0000321760
0119 001010 -4672.74780 0.0000312584
0120 001019 -4672.60586 0.0000303767
0121 001028 -4672.46789 0.0000295285
0122 001036 -4672.33373 0.0000287116
0123 001044 -4672.20326 0.0000279239
0124 001053 -4672.07635 0.0000271638
0125 001061 -4671.95287 0.0000264294
0126 001070 -4671.83271 0.0000257192
0127 001078 -4671.71576 0.0000250318
0128 001087 -4671.60193 0.0000243658
0129 001095 -4671.49113 0.0000237198
0130 001104 -4671.38325 0.0000230926
0131 001112 -4671.27822 0.0000224832
0132 001121 -4671.17596 0.0000218903
0133 001129 -4671.07641 0.0000213130
0134 001137 -4670.97948 0.0000207503
0135 001146 -4670.88512 0.0000202013
0136 001154 -4670.79327 0.0000196652
0137 001163 -4670.70386 0.0000191412
0138 001172 -4670.61685 0.0000186286
0139 001180 -4670.53219 0.0000181269
0140 001189 -4670.44982 0.0000176354
0141 001197 -4670.36971 0.0000171535
0142 001205 -4670.29180 0.0000166810
0143 001214 -4670.21606 0.0000162173
0144 001222 -4670.14245 0.0000157621
0145 001230 -4670.07093 0.0000153151
0146 001239 -4670.00146 0.0000148761
0147 001247 -4669.93400 0.0000144448
0148 001256 -4669.86852 0.0000140211
0149 001264 -4669.80499 0.0000136049
0150 001272 -4669.74337 0.0000131959
0151 001281 -4669.68362 0.0000127941
0152 001289 -4669.62572 0.0000123996
0153 001298 -4669.56963 0.0000120121
0154 001306 -4669.51531 0.0000116317
0155 001314 -4669.46274 0.0000112584
0156 001323 -4669.41188 0.0000108922
0157 001332 -4669.36269 0.0000105331
0158 001340 -4669.31516 0.0000101811
0159 001349 -4669.26923 0.0000098361
Start evaluating ...
  Columns 1 through 7

    0.2209    0.3081    0.3638    0.4060    0.4402    0.4664    0.4876

  Columns 8 through 10

    0.5059    0.5230    0.5367

    0.0692

Elapsed time is 1358.882963 seconds.
