nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002057 -27054.04743 0.0000315529
0060 002085 -27053.22791 0.0000302918
0061 002111 -27052.44075 0.0000290970
0062 002138 -27051.68424 0.0000279643
0063 002164 -27050.95683 0.0000268897
0064 002191 -27050.25704 0.0000258695
0065 002218 -27049.58348 0.0000249003
0066 002245 -27048.93486 0.0000239789
0067 002272 -27048.30996 0.0000231025
0068 002299 -27047.70764 0.0000222682
0069 002325 -27047.12683 0.0000214737
0070 002352 -27046.56650 0.0000207166
0071 002379 -27046.02572 0.0000199947
0072 002406 -27045.50357 0.0000193060
0073 002434 -27044.99921 0.0000186485
0074 002460 -27044.51184 0.0000180207
0075 002488 -27044.04070 0.0000174208
0076 002515 -27043.58508 0.0000168472
0077 002542 -27043.14431 0.0000162987
0078 002569 -27042.71774 0.0000157737
0079 002596 -27042.30476 0.0000152712
0080 002622 -27041.90481 0.0000147899
0081 002649 -27041.51734 0.0000143286
0082 002675 -27041.14183 0.0000138864
0083 002702 -27040.77779 0.0000134624
0084 002729 -27040.42476 0.0000130555
0085 002755 -27040.08229 0.0000126650
0086 002782 -27039.74997 0.0000122900
0087 002808 -27039.42739 0.0000119298
0088 002835 -27039.11418 0.0000115836
0089 002862 -27038.80997 0.0000112508
0090 002888 -27038.51441 0.0000109308
0091 002915 -27038.22718 0.0000106229
0092 002941 -27037.94797 0.0000103265
0093 002968 -27037.67648 0.0000100413
0094 002995 -27037.41241 0.0000097665
0095 003021 -27037.15551 0.0000095018
0096 003048 -27036.90550 0.0000092468
0097 003074 -27036.66215 0.0000090009
0098 003101 -27036.42521 0.0000087637
0099 003128 -27036.19445 0.0000085350
0100 003154 -27035.96967 0.0000083142
0101 003184 -27035.75064 0.0000081012
0102 003210 -27035.53718 0.0000078955
0103 003237 -27035.32910 0.0000076968
0104 003263 -27035.12620 0.0000075048
0105 003290 -27034.92832 0.0000073193
0106 003317 -27034.73529 0.0000071400
0107 003343 -27034.54695 0.0000069666
0108 003370 -27034.36314 0.0000067989
0109 003397 -27034.18373 0.0000066367
0110 003423 -27034.00855 0.0000064797
0111 003450 -27033.83749 0.0000063277
0112 003476 -27033.67040 0.0000061806
0113 003503 -27033.50717 0.0000060381
0114 003530 -27033.34768 0.0000059000
0115 003556 -27033.19180 0.0000057662
0116 003583 -27033.03942 0.0000056366
0117 003610 -27032.89045 0.0000055109
0118 003636 -27032.74477 0.0000053890
0119 003663 -27032.60228 0.0000052708
0120 003689 -27032.46290 0.0000051561
0121 003716 -27032.32653 0.0000050448
0122 003743 -27032.19307 0.0000049368
0123 003769 -27032.06246 0.0000048319
0124 003796 -27031.93459 0.0000047301
0125 003823 -27031.80940 0.0000046312
0126 003849 -27031.68681 0.0000045351
0127 003876 -27031.56675 0.0000044417
0128 003903 -27031.44913 0.0000043510
0129 003929 -27031.33390 0.0000042628
0130 003956 -27031.22099 0.0000041770
0131 003982 -27031.11034 0.0000040936
0132 004009 -27031.00188 0.0000040125
0133 004036 -27030.89555 0.0000039335
0134 004062 -27030.79130 0.0000038567
0135 004089 -27030.68907 0.0000037820
0136 004115 -27030.58881 0.0000037092
0137 004142 -27030.49047 0.0000036383
0138 004169 -27030.39399 0.0000035693
0139 004195 -27030.29932 0.0000035021
0140 004222 -27030.20643 0.0000034366
0141 004249 -27030.11526 0.0000033728
0142 004275 -27030.02578 0.0000033106
0143 004302 -27029.93793 0.0000032500
0144 004329 -27029.85168 0.0000031909
0145 004355 -27029.76699 0.0000031332
0146 004382 -27029.68382 0.0000030770
0147 004408 -27029.60213 0.0000030222
0148 004435 -27029.52189 0.0000029687
0149 004462 -27029.44305 0.0000029165
0150 004488 -27029.36560 0.0000028656
0151 004515 -27029.28949 0.0000028159
0152 004541 -27029.21469 0.0000027673
0153 004568 -27029.14117 0.0000027199
0154 004595 -27029.06891 0.0000026736
0155 004621 -27028.99787 0.0000026284
0156 004648 -27028.92802 0.0000025842
0157 004674 -27028.85933 0.0000025411
0158 004701 -27028.79179 0.0000024989
0159 004728 -27028.72536 0.0000024577
0160 004754 -27028.66002 0.0000024174
0161 004781 -27028.59575 0.0000023780
0162 004807 -27028.53252 0.0000023395
0163 004834 -27028.47030 0.0000023018
0164 004861 -27028.40908 0.0000022650
0165 004887 -27028.34884 0.0000022289
0166 004914 -27028.28955 0.0000021937
0167 004940 -27028.23119 0.0000021592
0168 004967 -27028.17374 0.0000021254
0169 004994 -27028.11719 0.0000020924
0170 005020 -27028.06151 0.0000020600
0171 005047 -27028.00669 0.0000020284
0172 005073 -27027.95270 0.0000019974
0173 005100 -27027.89954 0.0000019670
0174 005127 -27027.84718 0.0000019373
0175 005153 -27027.79561 0.0000019081
0176 005180 -27027.74481 0.0000018796
0177 005206 -27027.69476 0.0000018516
0178 005233 -27027.64545 0.0000018243
0179 005260 -27027.59687 0.0000017974
0180 005286 -27027.54901 0.0000017711
0181 005313 -27027.50184 0.0000017453
0182 005339 -27027.45535 0.0000017200
0183 005366 -27027.40953 0.0000016952
0184 005393 -27027.36437 0.0000016709
0185 005419 -27027.31985 0.0000016471
0186 005446 -27027.27597 0.0000016237
0187 005473 -27027.23270 0.0000016008
0188 005499 -27027.19005 0.0000015783
0189 005526 -27027.14799 0.0000015562
0190 005552 -27027.10651 0.0000015346
0191 005579 -27027.06561 0.0000015133
0192 005606 -27027.02528 0.0000014924
0193 005632 -27026.98549 0.0000014720
0194 005659 -27026.94625 0.0000014519
0195 005686 -27026.90755 0.0000014322
0196 005712 -27026.86936 0.0000014128
0197 005739 -27026.83169 0.0000013938
0198 005765 -27026.79453 0.0000013751
0199 005792 -27026.75786 0.0000013568
0200 005819 -27026.72168 0.0000013387
Start evaluating ...
  Columns 1 through 7

    0.0740    0.1155    0.1727    0.2302    0.2776    0.3052    0.3195

  Columns 8 through 10

    0.3273    0.3311    0.3340

    0.0195

Elapsed time is 5840.959127 seconds.
