nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002397 -27041.85984 0.0000312977
0060 002423 -27041.04719 0.0000300516
0061 002450 -27040.26649 0.0000288709
0062 002477 -27039.51609 0.0000277515
0063 002504 -27038.79442 0.0000266892
0064 002532 -27038.10005 0.0000256806
0065 002558 -27037.43161 0.0000247222
0066 002585 -27036.78782 0.0000238110
0067 002612 -27036.16749 0.0000229442
0068 002638 -27035.56947 0.0000221190
0069 002665 -27034.99272 0.0000213330
0070 002691 -27034.43624 0.0000205840
0071 002718 -27033.89907 0.0000198697
0072 002745 -27033.38034 0.0000191883
0073 002771 -27032.87920 0.0000185378
0074 002798 -27032.39486 0.0000179165
0075 002824 -27031.92658 0.0000173229
0076 002851 -27031.47365 0.0000167554
0077 002878 -27031.03540 0.0000162126
0078 002904 -27030.61120 0.0000156931
0079 002931 -27030.20045 0.0000151959
0080 002958 -27029.80257 0.0000147196
0081 002984 -27029.41704 0.0000142633
0082 003011 -27029.04334 0.0000138258
0083 003037 -27028.68098 0.0000134063
0084 003064 -27028.32950 0.0000130037
0085 003091 -27027.98848 0.0000126174
0086 003117 -27027.65748 0.0000122464
0087 003144 -27027.33612 0.0000118901
0088 003170 -27027.02402 0.0000115477
0089 003197 -27026.72081 0.0000112185
0090 003224 -27026.42617 0.0000109019
0091 003250 -27026.13976 0.0000105974
0092 003277 -27025.86127 0.0000103043
0093 003304 -27025.59041 0.0000100222
0094 003330 -27025.32690 0.0000097504
0095 003357 -27025.07047 0.0000094886
0096 003383 -27024.82086 0.0000092363
0097 003410 -27024.57782 0.0000089931
0098 003437 -27024.34113 0.0000087585
0099 003463 -27024.11055 0.0000085322
0100 003490 -27023.88587 0.0000083139
0101 003519 -27023.66690 0.0000081031
0102 003546 -27023.45342 0.0000078995
0103 003572 -27023.24526 0.0000077029
0104 003599 -27023.04224 0.0000075130
0105 003626 -27022.84417 0.0000073294
0106 003652 -27022.65091 0.0000071519
0107 003679 -27022.46228 0.0000069802
0108 003705 -27022.27815 0.0000068142
0109 003732 -27022.09835 0.0000066535
0110 003759 -27021.92276 0.0000064980
0111 003785 -27021.75124 0.0000063475
0112 003812 -27021.58366 0.0000062017
0113 003839 -27021.41990 0.0000060604
0114 003865 -27021.25984 0.0000059236
0115 003892 -27021.10336 0.0000057909
0116 003918 -27020.95036 0.0000056624
0117 003945 -27020.80072 0.0000055377
0118 003972 -27020.65436 0.0000054168
0119 003998 -27020.51116 0.0000052995
0120 004025 -27020.37104 0.0000051856
0121 004051 -27020.23391 0.0000050751
0122 004078 -27020.09968 0.0000049678
0123 004105 -27019.96827 0.0000048636
0124 004131 -27019.83958 0.0000047625
0125 004158 -27019.71356 0.0000046642
0126 004184 -27019.59012 0.0000045686
0127 004211 -27019.46918 0.0000044758
0128 004238 -27019.35069 0.0000043855
0129 004264 -27019.23457 0.0000042977
0130 004291 -27019.12075 0.0000042124
0131 004318 -27019.00918 0.0000041293
0132 004344 -27018.89980 0.0000040485
0133 004371 -27018.79254 0.0000039699
0134 004397 -27018.68734 0.0000038933
0135 004424 -27018.58416 0.0000038188
0136 004451 -27018.48295 0.0000037462
0137 004477 -27018.38364 0.0000036755
0138 004504 -27018.28619 0.0000036067
0139 004531 -27018.19056 0.0000035396
0140 004557 -27018.09669 0.0000034742
0141 004584 -27018.00454 0.0000034105
0142 004610 -27017.91408 0.0000033484
0143 004637 -27017.82525 0.0000032878
0144 004664 -27017.73801 0.0000032288
0145 004690 -27017.65234 0.0000031711
0146 004717 -27017.56818 0.0000031149
0147 004744 -27017.48550 0.0000030601
0148 004770 -27017.40427 0.0000030066
0149 004797 -27017.32445 0.0000029543
0150 004823 -27017.24601 0.0000029034
0151 004850 -27017.16891 0.0000028536
0152 004877 -27017.09313 0.0000028049
0153 004903 -27017.01863 0.0000027575
0154 004930 -27016.94539 0.0000027111
0155 004956 -27016.87337 0.0000026658
0156 004983 -27016.80254 0.0000026215
0157 005010 -27016.73289 0.0000025782
0158 005036 -27016.66438 0.0000025359
0159 005063 -27016.59698 0.0000024946
0160 005090 -27016.53068 0.0000024541
0161 005116 -27016.46545 0.0000024146
0162 005143 -27016.40126 0.0000023759
0163 005169 -27016.33809 0.0000023381
0164 005196 -27016.27592 0.0000023011
0165 005223 -27016.21473 0.0000022649
0166 005249 -27016.15450 0.0000022295
0167 005276 -27016.09520 0.0000021948
0168 005302 -27016.03682 0.0000021609
0169 005329 -27015.97934 0.0000021277
0170 005356 -27015.92274 0.0000020952
0171 005382 -27015.86699 0.0000020634
0172 005409 -27015.81209 0.0000020322
0173 005435 -27015.75802 0.0000020016
0174 005462 -27015.70475 0.0000019717
0175 005489 -27015.65227 0.0000019424
0176 005515 -27015.60057 0.0000019137
0177 005542 -27015.54963 0.0000018856
0178 005568 -27015.49944 0.0000018580
0179 005595 -27015.44998 0.0000018310
0180 005622 -27015.40123 0.0000018045
0181 005648 -27015.35318 0.0000017785
0182 005675 -27015.30582 0.0000017530
0183 005702 -27015.25914 0.0000017281
0184 005728 -27015.21311 0.0000017036
0185 005755 -27015.16774 0.0000016796
0186 005782 -27015.12300 0.0000016560
0187 005808 -27015.07889 0.0000016329
0188 005835 -27015.03539 0.0000016102
0189 005861 -27014.99249 0.0000015879
0190 005887 -27014.95019 0.0000015661
0191 005913 -27014.90846 0.0000015447
0192 005940 -27014.86729 0.0000015236
0193 005964 -27014.82669 0.0000015030
0194 005989 -27014.78664 0.0000014827
0195 006014 -27014.74712 0.0000014628
0196 006039 -27014.70813 0.0000014433
0197 006065 -27014.66966 0.0000014241
0198 006089 -27014.63169 0.0000014052
0199 006114 -27014.59423 0.0000013867
0200 006138 -27014.55726 0.0000013685
Start evaluating ...
  Columns 1 through 7

    0.0690    0.1095    0.1673    0.2270    0.2759    0.3027    0.3163

  Columns 8 through 10

    0.3234    0.3284    0.3311

    0.0180

Elapsed time is 6159.840134 seconds.
