nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002477 -27069.46824 0.0000310796
0060 002505 -27068.66023 0.0000298494
0061 002532 -27067.88381 0.0000286836
0062 002559 -27067.13733 0.0000275780
0063 002586 -27066.41928 0.0000265286
0064 002613 -27065.72822 0.0000255320
0065 002640 -27065.06282 0.0000245847
0066 002667 -27064.42181 0.0000236839
0067 002693 -27063.80402 0.0000228267
0068 002720 -27063.20833 0.0000220103
0069 002747 -27062.63371 0.0000212326
0070 002773 -27062.07917 0.0000204911
0071 002800 -27061.54378 0.0000197838
0072 002827 -27061.02667 0.0000191087
0073 002853 -27060.52701 0.0000184641
0074 002880 -27060.04403 0.0000178483
0075 002907 -27059.57698 0.0000172596
0076 002933 -27059.12518 0.0000166966
0077 002960 -27058.68796 0.0000161579
0078 002986 -27058.26470 0.0000156422
0079 003013 -27057.85482 0.0000151484
0080 003040 -27057.45774 0.0000146752
0081 003066 -27057.07293 0.0000142217
0082 003093 -27056.69990 0.0000137868
0083 003120 -27056.33816 0.0000133696
0084 003146 -27055.98726 0.0000129692
0085 003173 -27055.64677 0.0000125848
0086 003200 -27055.31627 0.0000122155
0087 003226 -27054.99538 0.0000118608
0088 003253 -27054.68371 0.0000115197
0089 003280 -27054.38092 0.0000111919
0090 003306 -27054.08666 0.0000108764
0091 003333 -27053.80062 0.0000105729
0092 003360 -27053.52249 0.0000102808
0093 003386 -27053.25196 0.0000099995
0094 003413 -27052.98877 0.0000097286
0095 003440 -27052.73265 0.0000094675
0096 003466 -27052.48334 0.0000092158
0097 003493 -27052.24059 0.0000089732
0098 003520 -27052.00418 0.0000087392
0099 003546 -27051.77387 0.0000085134
0100 003573 -27051.54946 0.0000082955
0101 003602 -27051.33074 0.0000080852
0102 003629 -27051.11752 0.0000078821
0103 003656 -27050.90961 0.0000076859
0104 003682 -27050.70683 0.0000074964
0105 003709 -27050.50900 0.0000073132
0106 003736 -27050.31597 0.0000071360
0107 003762 -27050.12757 0.0000069648
0108 003789 -27049.94365 0.0000067991
0109 003816 -27049.76407 0.0000066388
0110 003842 -27049.58869 0.0000064837
0111 003869 -27049.41737 0.0000063335
0112 003896 -27049.24998 0.0000061881
0113 003922 -27049.08641 0.0000060473
0114 003949 -27048.92653 0.0000059108
0115 003976 -27048.77022 0.0000057786
0116 004002 -27048.61738 0.0000056505
0117 004029 -27048.46790 0.0000055262
0118 004056 -27048.32169 0.0000054058
0119 004082 -27048.17863 0.0000052889
0120 004109 -27048.03864 0.0000051755
0121 004136 -27047.90163 0.0000050655
0122 004162 -27047.76751 0.0000049587
0123 004189 -27047.63619 0.0000048550
0124 004216 -27047.50760 0.0000047543
0125 004242 -27047.38165 0.0000046566
0126 004269 -27047.25827 0.0000045616
0127 004296 -27047.13739 0.0000044693
0128 004322 -27047.01894 0.0000043795
0129 004349 -27046.90284 0.0000042923
0130 004376 -27046.78904 0.0000042075
0131 004402 -27046.67747 0.0000041251
0132 004429 -27046.56807 0.0000040449
0133 004456 -27046.46078 0.0000039668
0134 004482 -27046.35555 0.0000038909
0135 004509 -27046.25231 0.0000038170
0136 004536 -27046.15102 0.0000037450
0137 004562 -27046.05163 0.0000036750
0138 004589 -27045.95408 0.0000036068
0139 004616 -27045.85833 0.0000035403
0140 004642 -27045.76433 0.0000034756
0141 004669 -27045.67204 0.0000034125
0142 004696 -27045.58141 0.0000033510
0143 004723 -27045.49240 0.0000032911
0144 004749 -27045.40497 0.0000032327
0145 004776 -27045.31908 0.0000031758
0146 004803 -27045.23469 0.0000031202
0147 004829 -27045.15177 0.0000030660
0148 004856 -27045.07028 0.0000030132
0149 004883 -27044.99018 0.0000029616
0150 004909 -27044.91144 0.0000029113
0151 004936 -27044.83404 0.0000028622
0152 004963 -27044.75793 0.0000028142
0153 004990 -27044.68308 0.0000027674
0154 005016 -27044.60948 0.0000027216
0155 005043 -27044.53708 0.0000026770
0156 005070 -27044.46586 0.0000026334
0157 005096 -27044.39580 0.0000025907
0158 005123 -27044.32686 0.0000025491
0159 005149 -27044.25902 0.0000025084
0160 005176 -27044.19226 0.0000024686
0161 005203 -27044.12655 0.0000024297
0162 005229 -27044.06187 0.0000023917
0163 005256 -27043.99819 0.0000023545
0164 005283 -27043.93550 0.0000023181
0165 005309 -27043.87377 0.0000022826
0166 005336 -27043.81298 0.0000022477
0167 005363 -27043.75312 0.0000022137
0168 005389 -27043.69415 0.0000021804
0169 005416 -27043.63607 0.0000021478
0170 005443 -27043.57885 0.0000021158
0171 005469 -27043.52247 0.0000020846
0172 005496 -27043.46693 0.0000020540
0173 005523 -27043.41219 0.0000020240
0174 005549 -27043.35825 0.0000019946
0175 005576 -27043.30509 0.0000019659
0176 005603 -27043.25268 0.0000019377
0177 005629 -27043.20103 0.0000019101
0178 005656 -27043.15010 0.0000018831
0179 005683 -27043.09990 0.0000018566
0180 005709 -27043.05039 0.0000018306
0181 005736 -27043.00157 0.0000018051
0182 005763 -27042.95343 0.0000017802
0183 005789 -27042.90595 0.0000017557
0184 005816 -27042.85912 0.0000017317
0185 005843 -27042.81293 0.0000017082
0186 005869 -27042.76736 0.0000016851
0187 005895 -27042.72240 0.0000016624
0188 005921 -27042.67805 0.0000016402
0189 005948 -27042.63428 0.0000016184
0190 005973 -27042.59110 0.0000015970
0191 005998 -27042.54848 0.0000015760
0192 006022 -27042.50642 0.0000015553
0193 006048 -27042.46491 0.0000015351
0194 006073 -27042.42393 0.0000015152
0195 006097 -27042.38348 0.0000014957
0196 006122 -27042.34355 0.0000014766
0197 006146 -27042.30413 0.0000014577
0198 006171 -27042.26521 0.0000014393
0199 006194 -27042.22678 0.0000014211
0200 006217 -27042.18883 0.0000014033
Start evaluating ...
  Columns 1 through 7

    0.0692    0.1107    0.1686    0.2234    0.2683    0.3021    0.3176

  Columns 8 through 10

    0.3234    0.3276    0.3308

    0.0183

Elapsed time is 6238.363193 seconds.
