nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002111 -27044.43654 0.0000320540
0060 002138 -27043.60388 0.0000307887
0061 002164 -27042.80368 0.0000295893
0062 002191 -27042.03427 0.0000284514
0063 002220 -27041.29410 0.0000273712
0064 002247 -27040.58170 0.0000263450
0065 002273 -27039.89569 0.0000253695
0066 002300 -27039.23480 0.0000244415
0067 002327 -27038.59780 0.0000235581
0068 002354 -27037.98357 0.0000227168
0069 002381 -27037.39103 0.0000219150
0070 002408 -27036.81918 0.0000211505
0071 002435 -27036.26706 0.0000204210
0072 002461 -27035.73378 0.0000197246
0073 002488 -27035.21849 0.0000190595
0074 002515 -27034.72040 0.0000184239
0075 002542 -27034.23874 0.0000178162
0076 002569 -27033.77281 0.0000172349
0077 002596 -27033.32193 0.0000166785
0078 002622 -27032.88545 0.0000161458
0079 002649 -27032.46278 0.0000156355
0080 002676 -27032.05333 0.0000151465
0081 002702 -27031.65656 0.0000146777
0082 002729 -27031.27196 0.0000142279
0083 002756 -27030.89902 0.0000137964
0084 002782 -27030.53729 0.0000133821
0085 002809 -27030.18632 0.0000129843
0086 002836 -27029.84569 0.0000126021
0087 002863 -27029.51498 0.0000122347
0088 002889 -27029.19383 0.0000118815
0089 002916 -27028.88187 0.0000115418
0090 002943 -27028.57874 0.0000112149
0091 002970 -27028.28412 0.0000109003
0092 002996 -27027.99770 0.0000105974
0093 003023 -27027.71916 0.0000103056
0094 003050 -27027.44822 0.0000100244
0095 003076 -27027.18461 0.0000097535
0096 003103 -27026.92806 0.0000094922
0097 003130 -27026.67832 0.0000092403
0098 003156 -27026.43516 0.0000089972
0099 003183 -27026.19834 0.0000087626
0100 003210 -27025.96764 0.0000085361
0101 003239 -27025.74285 0.0000083175
0102 003266 -27025.52377 0.0000081062
0103 003292 -27025.31021 0.0000079021
0104 003319 -27025.10198 0.0000077049
0105 003346 -27024.89891 0.0000075142
0106 003372 -27024.70083 0.0000073298
0107 003399 -27024.50756 0.0000071514
0108 003426 -27024.31896 0.0000069789
0109 003453 -27024.13487 0.0000068118
0110 003479 -27023.95516 0.0000066501
0111 003506 -27023.77968 0.0000064936
0112 003533 -27023.60830 0.0000063419
0113 003559 -27023.44088 0.0000061950
0114 003586 -27023.27732 0.0000060527
0115 003613 -27023.11749 0.0000059147
0116 003640 -27022.96127 0.0000057809
0117 003666 -27022.80856 0.0000056512
0118 003693 -27022.65925 0.0000055253
0119 003720 -27022.51324 0.0000054033
0120 003746 -27022.37043 0.0000052848
0121 003773 -27022.23073 0.0000051698
0122 003800 -27022.09404 0.0000050582
0123 003827 -27021.96029 0.0000049498
0124 003853 -27021.82938 0.0000048445
0125 003880 -27021.70124 0.0000047422
0126 003907 -27021.57578 0.0000046429
0127 003934 -27021.45293 0.0000045463
0128 003961 -27021.33262 0.0000044524
0129 003987 -27021.21478 0.0000043611
0130 004014 -27021.09934 0.0000042723
0131 004041 -27020.98623 0.0000041860
0132 004067 -27020.87539 0.0000041020
0133 004094 -27020.76675 0.0000040203
0134 004121 -27020.66027 0.0000039407
0135 004148 -27020.55588 0.0000038633
0136 004174 -27020.45353 0.0000037879
0137 004201 -27020.35317 0.0000037145
0138 004228 -27020.25473 0.0000036430
0139 004254 -27020.15818 0.0000035734
0140 004281 -27020.06346 0.0000035055
0141 004308 -27019.97053 0.0000034394
0142 004334 -27019.87934 0.0000033749
0143 004361 -27019.78984 0.0000033121
0144 004388 -27019.70201 0.0000032509
0145 004414 -27019.61578 0.0000031911
0146 004441 -27019.53113 0.0000031329
0147 004468 -27019.44802 0.0000030760
0148 004494 -27019.36641 0.0000030206
0149 004521 -27019.28625 0.0000029665
0150 004548 -27019.20753 0.0000029137
0151 004574 -27019.13020 0.0000028621
0152 004601 -27019.05422 0.0000028118
0153 004628 -27018.97958 0.0000027627
0154 004654 -27018.90623 0.0000027147
0155 004681 -27018.83415 0.0000026678
0156 004708 -27018.76330 0.0000026220
0157 004735 -27018.69367 0.0000025773
0158 004761 -27018.62521 0.0000025336
0159 004788 -27018.55791 0.0000024909
0160 004815 -27018.49174 0.0000024491
0161 004841 -27018.42667 0.0000024083
0162 004868 -27018.36268 0.0000023684
0163 004895 -27018.29975 0.0000023294
0164 004922 -27018.23784 0.0000022912
0165 004948 -27018.17695 0.0000022539
0166 004975 -27018.11704 0.0000022173
0167 005002 -27018.05810 0.0000021816
0168 005028 -27018.00010 0.0000021466
0169 005055 -27017.94303 0.0000021124
0170 005082 -27017.88686 0.0000020789
0171 005109 -27017.83158 0.0000020461
0172 005136 -27017.77716 0.0000020140
0173 005163 -27017.72360 0.0000019825
0174 005189 -27017.67087 0.0000019518
0175 005216 -27017.61895 0.0000019216
0176 005243 -27017.56783 0.0000018921
0177 005270 -27017.51749 0.0000018631
0178 005296 -27017.46792 0.0000018348
0179 005323 -27017.41910 0.0000018070
0180 005350 -27017.37102 0.0000017797
0181 005377 -27017.32366 0.0000017531
0182 005403 -27017.27700 0.0000017269
0183 005430 -27017.23104 0.0000017013
0184 005457 -27017.18575 0.0000016761
0185 005484 -27017.14114 0.0000016514
0186 005510 -27017.09717 0.0000016273
0187 005537 -27017.05385 0.0000016035
0188 005564 -27017.01115 0.0000015803
0189 005590 -27016.96908 0.0000015575
0190 005617 -27016.92760 0.0000015351
0191 005644 -27016.88672 0.0000015131
0192 005670 -27016.84643 0.0000014915
0193 005697 -27016.80670 0.0000014704
0194 005724 -27016.76754 0.0000014496
0195 005750 -27016.72892 0.0000014292
0196 005775 -27016.69085 0.0000014092
0197 005801 -27016.65331 0.0000013896
0198 005827 -27016.61629 0.0000013703
0199 005853 -27016.57978 0.0000013513
0200 005879 -27016.54378 0.0000013327
Start evaluating ...
  Columns 1 through 7

    0.0699    0.1091    0.1689    0.2265    0.2735    0.3040    0.3178

  Columns 8 through 10

    0.3237    0.3272    0.3314

    0.0186

Elapsed time is 5901.767776 seconds.
