nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0056 000757 -4824.68852 0.0015900925
0057 000765 -4817.63675 0.0014616007
0058 000774 -4811.15414 0.0013456016
0059 000782 -4805.19998 0.0012375731
0060 000791 -4799.71234 0.0011420214
0061 000800 -4794.59334 0.0010665212
0062 000808 -4789.74046 0.0010121582
0063 000817 -4785.09354 0.0009701808
0064 000825 -4780.65557 0.0009274570
0065 000833 -4776.46800 0.0008759425
0066 000842 -4772.56643 0.0008168312
0067 000850 -4768.95443 0.0007568241
0068 000858 -4765.60497 0.0007023482
0069 000867 -4762.47778 0.0006561994
0070 000875 -4759.53879 0.0006171141
0071 000883 -4756.77162 0.0005813939
0072 000892 -4754.17744 0.0005453668
0073 000901 -4751.76595 0.0005072347
0074 000909 -4749.54505 0.0004673853
0075 000918 -4747.51482 0.0004274570
0076 000927 -4745.66724 0.0003891681
0077 000935 -4743.98898 0.0003536403
0078 000944 -4742.46474 0.0003212999
0079 000952 -4741.07954 0.0002920848
0080 000960 -4739.81984 0.0002656988
0081 000969 -4738.67378 0.0002417934
0082 000978 -4737.63099 0.0002200596
0083 000986 -4736.68225 0.0002002556
0084 000995 -4735.81922 0.0001822023
0085 001003 -4735.03418 0.0001657662
0086 001012 -4734.31993 0.0001508440
0087 001021 -4733.66968 0.0001373482
0088 001029 -4733.07703 0.0001251987
0089 001038 -4732.53596 0.0001143159
0090 001046 -4732.04086 0.0001046174
0091 001055 -4731.58650 0.0000960170
0092 001064 -4731.16811 0.0000884241
0093 001072 -4730.78136 0.0000817459
0094 001081 -4730.42235 0.0000758882
0095 001089 -4730.08763 0.0000707580
0096 001098 -4729.77419 0.0000662654
0097 001107 -4729.47941 0.0000623255
0098 001115 -4729.20103 0.0000588594
0099 001124 -4728.93716 0.0000557957
0100 001132 -4728.68619 0.0000530707
0101 001142 -4728.44679 0.0000506287
0102 001150 -4728.21783 0.0000484220
0103 001159 -4727.99839 0.0000464100
0104 001168 -4727.78771 0.0000445596
0105 001176 -4727.58516 0.0000428434
0106 001185 -4727.39019 0.0000412399
0107 001193 -4727.20236 0.0000397323
0108 001202 -4727.02127 0.0000383077
0109 001210 -4726.84658 0.0000369565
0110 001219 -4726.67796 0.0000356719
0111 001227 -4726.51514 0.0000344489
0112 001236 -4726.35782 0.0000332840
0113 001244 -4726.20575 0.0000321748
0114 001253 -4726.05867 0.0000311195
0115 001261 -4725.91634 0.0000301166
0116 001269 -4725.77851 0.0000291646
0117 001278 -4725.64495 0.0000282622
0118 001286 -4725.51543 0.0000274079
0119 001295 -4725.38973 0.0000265998
0120 001303 -4725.26765 0.0000258360
0121 001312 -4725.14897 0.0000251145
0122 001320 -4725.03352 0.0000244328
0123 001329 -4724.92112 0.0000237886
0124 001338 -4724.81160 0.0000231794
0125 001346 -4724.70481 0.0000226026
0126 001355 -4724.60060 0.0000220557
0127 001364 -4724.49885 0.0000215362
0128 001372 -4724.39944 0.0000210416
0129 001381 -4724.30226 0.0000205697
0130 001390 -4724.20722 0.0000201182
0131 001398 -4724.11422 0.0000196851
0132 001407 -4724.02319 0.0000192685
0133 001416 -4723.93407 0.0000188667
0134 001424 -4723.84678 0.0000184779
0135 001433 -4723.76127 0.0000181007
0136 001442 -4723.67750 0.0000177340
0137 001451 -4723.59542 0.0000173764
0138 001459 -4723.51499 0.0000170270
0139 001468 -4723.43618 0.0000166849
0140 001477 -4723.35896 0.0000163493
0141 001486 -4723.28329 0.0000160197
0142 001494 -4723.20916 0.0000156953
0143 001503 -4723.13653 0.0000153757
0144 001511 -4723.06540 0.0000150607
0145 001520 -4722.99574 0.0000147498
0146 001528 -4722.92752 0.0000144429
0147 001537 -4722.86074 0.0000141397
0148 001546 -4722.79538 0.0000138402
0149 001555 -4722.73141 0.0000135442
0150 001563 -4722.66882 0.0000132518
0151 001571 -4722.60761 0.0000129628
0152 001580 -4722.54774 0.0000126774
0153 001588 -4722.48920 0.0000123954
0154 001596 -4722.43197 0.0000121171
0155 001604 -4722.37605 0.0000118424
0156 001613 -4722.32141 0.0000115714
0157 001621 -4722.26802 0.0000113041
0158 001629 -4722.21589 0.0000110407
0159 001637 -4722.16497 0.0000107812
0160 001645 -4722.11527 0.0000105257
0161 001653 -4722.06675 0.0000102742
0162 001660 -4722.01941 0.0000100269
0163 001669 -4721.97321 0.0000097836
Start evaluating ...
  Columns 1 through 7

    0.2237    0.3140    0.3669    0.4083    0.4404    0.4644    0.4836

  Columns 8 through 10

    0.5028    0.5167    0.5319

    0.0709

Elapsed time is 1679.136973 seconds.
