nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0056 000498 -4753.05602 0.0015288168
0057 000506 -4746.20375 0.0014416557
0058 000514 -4739.81807 0.0013454287
0059 000523 -4733.91328 0.0012457846
0060 000531 -4728.44996 0.0011540812
0061 000539 -4723.35609 0.0010772806
0062 000548 -4718.56188 0.0010150003
0063 000557 -4714.02056 0.0009624381
0064 000565 -4709.71316 0.0009137431
0065 000573 -4705.64234 0.0008643460
0066 000582 -4701.81928 0.0008124408
0067 000590 -4698.25082 0.0007589532
0068 000599 -4694.93363 0.0007060486
0069 000607 -4691.85563 0.0006555995
0070 000615 -4688.99994 0.0006086485
0071 000624 -4686.34820 0.0005655239
0072 000632 -4683.88331 0.0005259716
0073 000640 -4681.59149 0.0004893000
0074 000649 -4679.46272 0.0004547110
0075 000657 -4677.48969 0.0004216348
0076 000666 -4675.66628 0.0003898262
0077 000674 -4673.98651 0.0003592597
0078 000682 -4672.44400 0.0003300197
0079 000691 -4671.03167 0.0003022666
0080 000699 -4669.74142 0.0002762244
0081 000708 -4668.56403 0.0002521331
0082 000719 -4667.48945 0.0002301729
0083 000735 -4666.50738 0.0002104068
0084 000751 -4665.60783 0.0001927663
0085 000767 -4664.78166 0.0001770777
0086 000784 -4664.02081 0.0001631052
0087 000799 -4663.31843 0.0001505950
0088 000807 -4662.66880 0.0001393066
0089 000816 -4662.06716 0.0001290318
0090 000824 -4661.50957 0.0001196021
0091 000833 -4660.99266 0.0001108885
0092 000841 -4660.51352 0.0001027981
0093 000850 -4660.06953 0.0000952671
0094 000858 -4659.65826 0.0000882547
0095 000867 -4659.27739 0.0000817362
0096 000875 -4658.92470 0.0000756973
0097 000884 -4658.59797 0.0000701288
0098 000893 -4658.29506 0.0000650232
0099 000901 -4658.01383 0.0000603711
0100 000910 -4657.75223 0.0000561603
0101 000920 -4657.50829 0.0000523739
0102 000929 -4657.28011 0.0000489912
0103 000937 -4657.06594 0.0000459872
0104 000945 -4656.86413 0.0000433340
0105 000954 -4656.67319 0.0000410016
0106 000962 -4656.49177 0.0000389591
0107 000970 -4656.31866 0.0000371751
0108 000979 -4656.15281 0.0000356193
0109 000987 -4655.99328 0.0000342627
0110 000996 -4655.83926 0.0000330784
0111 001004 -4655.69008 0.0000320416
0112 001013 -4655.54515 0.0000311301
0113 001021 -4655.40398 0.0000303239
0114 001029 -4655.26615 0.0000296058
0115 001038 -4655.13133 0.0000289607
0116 001046 -4654.99924 0.0000283755
0117 001055 -4654.86965 0.0000278392
0118 001063 -4654.74237 0.0000273424
0119 001071 -4654.61727 0.0000268772
0120 001080 -4654.49421 0.0000264370
0121 001088 -4654.37312 0.0000260162
0122 001097 -4654.25392 0.0000256105
0123 001105 -4654.13656 0.0000252159
0124 001113 -4654.02100 0.0000248295
0125 001122 -4653.90721 0.0000244487
0126 001130 -4653.79519 0.0000240716
0127 001139 -4653.68491 0.0000236966
0128 001147 -4653.57637 0.0000233225
0129 001158 -4653.46958 0.0000229484
0130 001167 -4653.36454 0.0000225734
0131 001176 -4653.26124 0.0000221972
0132 001185 -4653.15971 0.0000218193
0133 001194 -4653.05995 0.0000214397
0134 001202 -4652.96197 0.0000210581
0135 001211 -4652.86577 0.0000206747
0136 001219 -4652.77136 0.0000202894
0137 001228 -4652.67876 0.0000199026
0138 001237 -4652.58797 0.0000195142
0139 001245 -4652.49899 0.0000191247
0140 001254 -4652.41183 0.0000187343
0141 001262 -4652.32649 0.0000183433
0142 001271 -4652.24297 0.0000179520
0143 001280 -4652.16127 0.0000175608
0144 001288 -4652.08139 0.0000171700
0145 001297 -4652.00333 0.0000167800
0146 001306 -4651.92708 0.0000163912
0147 001314 -4651.85263 0.0000160039
0148 001323 -4651.77998 0.0000156185
0149 001332 -4651.70910 0.0000152354
0150 001340 -4651.64000 0.0000148550
0151 001349 -4651.57266 0.0000144775
0152 001357 -4651.50706 0.0000141034
0153 001366 -4651.44318 0.0000137330
0154 001374 -4651.38100 0.0000133666
0155 001383 -4651.32051 0.0000130045
0156 001392 -4651.26169 0.0000126470
0157 001400 -4651.20450 0.0000122943
0158 001409 -4651.14894 0.0000119468
0159 001417 -4651.09496 0.0000116046
0160 001426 -4651.04255 0.0000112680
0161 001435 -4650.99168 0.0000109372
0162 001443 -4650.94233 0.0000106124
0163 001452 -4650.89445 0.0000102936
0164 001460 -4650.84803 0.0000099811
Start evaluating ...
  Columns 1 through 7

    0.2221    0.3134    0.3731    0.4144    0.4470    0.4711    0.4919

  Columns 8 through 10

    0.5102    0.5268    0.5398

    0.0698

Elapsed time is 1471.251453 seconds.
