nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0056 000495 -4760.62633 0.0016766827
0057 000503 -4753.22002 0.0015557426
0058 000512 -4746.43997 0.0014264127
0059 000520 -4740.26787 0.0013003635
0060 000528 -4734.64345 0.0011865188
0061 000537 -4729.49506 0.0010873875
0062 000548 -4724.76831 0.0009994189
0063 000564 -4720.43483 0.0009171848
0064 000581 -4716.47722 0.0008383987
0065 000597 -4712.86813 0.0007652083
0066 000613 -4709.56258 0.0007013894
0067 000629 -4706.50623 0.0006489661
0068 000645 -4703.65070 0.0006067208
0069 000662 -4700.96577 0.0005708166
0070 000678 -4698.44225 0.0005368105
0071 000694 -4696.08456 0.0005018011
0072 000710 -4693.89935 0.0004653260
0073 000721 -4691.88725 0.0004286628
0074 000729 -4690.04106 0.0003934850
0075 000737 -4688.34822 0.0003609447
0076 000746 -4686.79413 0.0003314788
0077 000754 -4685.36449 0.0003050365
0078 000763 -4684.04621 0.0002813618
0079 000771 -4682.82760 0.0002601609
0080 000779 -4681.69829 0.0002411599
0081 000788 -4680.64907 0.0002241111
0082 000797 -4679.67181 0.0002087870
0083 000805 -4678.75940 0.0001949722
0084 000813 -4677.90573 0.0001824575
0085 000822 -4677.10563 0.0001710381
0086 000830 -4676.35486 0.0001605200
0087 000839 -4675.64998 0.0001507324
0088 000847 -4674.98819 0.0001415397
0089 000855 -4674.36712 0.0001328494
0090 000864 -4673.78464 0.0001246117
0091 000872 -4673.23869 0.0001168122
0092 000881 -4672.72715 0.0001094600
0093 000889 -4672.24785 0.0001025746
0094 000898 -4671.79850 0.0000961738
0095 000906 -4671.37680 0.0000902650
0096 000915 -4670.98048 0.0000848402
0097 000924 -4670.60739 0.0000798754
0098 000932 -4670.25553 0.0000753336
0099 000941 -4669.92315 0.0000711696
0100 000949 -4669.60870 0.0000673367
0101 000959 -4669.31081 0.0000637925
0102 000967 -4669.02830 0.0000605027
0103 000976 -4668.76010 0.0000574425
0104 000985 -4668.50521 0.0000545950
0105 000993 -4668.26269 0.0000519486
0106 001002 -4668.03164 0.0000494945
0107 001010 -4667.81119 0.0000472239
0108 001018 -4667.60055 0.0000451272
0109 001027 -4667.39894 0.0000431938
0110 001035 -4667.20565 0.0000414118
0111 001044 -4667.02004 0.0000397691
0112 001053 -4666.84151 0.0000382533
0113 001061 -4666.66953 0.0000368527
0114 001070 -4666.50360 0.0000355562
0115 001078 -4666.34329 0.0000343535
0116 001087 -4666.18820 0.0000332351
0117 001095 -4666.03798 0.0000321926
0118 001104 -4665.89232 0.0000312184
0119 001113 -4665.75091 0.0000303056
0120 001121 -4665.61352 0.0000294481
0121 001129 -4665.47989 0.0000286402
0122 001138 -4665.34983 0.0000278771
0123 001146 -4665.22315 0.0000271543
0124 001157 -4665.09967 0.0000264677
0125 001165 -4664.97925 0.0000258138
0126 001174 -4664.86174 0.0000251892
0127 001182 -4664.74703 0.0000245909
0128 001190 -4664.63500 0.0000240163
0129 001199 -4664.52555 0.0000234628
0130 001207 -4664.41860 0.0000229282
0131 001216 -4664.31407 0.0000224105
0132 001224 -4664.21189 0.0000219078
0133 001232 -4664.11198 0.0000214186
0134 001241 -4664.01431 0.0000209412
0135 001249 -4663.91882 0.0000204744
0136 001257 -4663.82546 0.0000200169
0137 001266 -4663.73420 0.0000195677
0138 001274 -4663.64500 0.0000191258
0139 001283 -4663.55784 0.0000186905
0140 001291 -4663.47268 0.0000182610
0141 001299 -4663.38950 0.0000178366
0142 001308 -4663.30827 0.0000174170
0143 001316 -4663.22899 0.0000170017
0144 001324 -4663.15163 0.0000165904
0145 001334 -4663.07616 0.0000161828
0146 001342 -4663.00259 0.0000157787
0147 001351 -4662.93088 0.0000153780
0148 001359 -4662.86102 0.0000149807
0149 001368 -4662.79301 0.0000145868
0150 001376 -4662.72681 0.0000141963
0151 001385 -4662.66242 0.0000138092
0152 001393 -4662.59982 0.0000134258
0153 001402 -4662.53900 0.0000130462
0154 001410 -4662.47992 0.0000126705
0155 001419 -4662.42257 0.0000122990
0156 001427 -4662.36694 0.0000119319
0157 001436 -4662.31300 0.0000115693
0158 001444 -4662.26073 0.0000112116
0159 001453 -4662.21010 0.0000108589
0160 001462 -4662.16110 0.0000105116
0161 001470 -4662.11368 0.0000101697
0162 001478 -4662.06784 0.0000098336
Start evaluating ...
  Columns 1 through 7

    0.2167    0.3056    0.3605    0.4026    0.4362    0.4615    0.4838

  Columns 8 through 10

    0.5033    0.5203    0.5332

    0.0684

Elapsed time is 1488.984270 seconds.
