nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0056 000683 -4775.86805 0.0015957427
0057 000692 -4768.86803 0.0014657065
0058 000700 -4762.41639 0.0013528674
0059 000709 -4756.44055 0.0012547901
0060 000718 -4750.84419 0.0011765862
0061 000726 -4745.51674 0.0011213703
0062 000734 -4740.38448 0.0010814952
0063 000743 -4735.45843 0.0010391678
0064 000751 -4730.82400 0.0009786652
0065 000760 -4726.57394 0.0008983767
0066 000768 -4722.75148 0.0008087165
0067 000777 -4719.34515 0.0007212603
0068 000785 -4716.31182 0.0006427420
0069 000794 -4713.59751 0.0005755168
0070 000802 -4711.14849 0.0005195649
0071 000811 -4708.91672 0.0004737210
0072 000819 -4706.86248 0.0004362434
0073 000828 -4704.95548 0.0004051541
0074 000836 -4703.17453 0.0003785264
0075 000845 -4701.50613 0.0003547392
0076 000853 -4699.94217 0.0003326512
0077 000861 -4698.47749 0.0003116368
0078 000870 -4697.10800 0.0002914768
0079 000878 -4695.82958 0.0002721703
0080 000887 -4694.63793 0.0002537675
0081 000897 -4693.52868 0.0002362811
0082 000906 -4692.49761 0.0002196782
0083 000915 -4691.54075 0.0002039137
0084 000924 -4690.65422 0.0001889643
0085 000932 -4689.83410 0.0001748402
0086 000940 -4689.07635 0.0001615734
0087 000949 -4688.37676 0.0001491954
0088 000957 -4687.73107 0.0001377204
0089 000966 -4687.13507 0.0001271403
0090 000974 -4686.58467 0.0001174282
0091 000982 -4686.07596 0.0001085459
0092 000991 -4685.60525 0.0001004503
0093 000999 -4685.16904 0.0000930956
0094 001007 -4684.76408 0.0000864345
0095 001016 -4684.38734 0.0000804177
0096 001024 -4684.03603 0.0000749945
0097 001033 -4683.70762 0.0000701134
0098 001041 -4683.39979 0.0000657230
0099 001049 -4683.11048 0.0000617738
0100 001058 -4682.83784 0.0000582189
0101 001067 -4682.58021 0.0000550149
0102 001075 -4682.33615 0.0000521221
0103 001084 -4682.10435 0.0000495047
0104 001092 -4681.88368 0.0000471306
0105 001100 -4681.67313 0.0000449715
0106 001109 -4681.47180 0.0000430023
0107 001117 -4681.27892 0.0000412009
0108 001126 -4681.09379 0.0000395481
0109 001134 -4680.91578 0.0000380269
0110 001142 -4680.74435 0.0000366228
0111 001151 -4680.57901 0.0000353227
0112 001160 -4680.41933 0.0000341157
0113 001168 -4680.26492 0.0000329918
0114 001177 -4680.11542 0.0000319427
0115 001185 -4679.97052 0.0000309608
0116 001194 -4679.82993 0.0000300396
0117 001202 -4679.69341 0.0000291733
0118 001211 -4679.56071 0.0000283568
0119 001219 -4679.43162 0.0000275855
0120 001228 -4679.30595 0.0000268553
0121 001236 -4679.18353 0.0000261626
0122 001244 -4679.06419 0.0000255041
0123 001253 -4678.94779 0.0000248769
0124 001261 -4678.83419 0.0000242784
0125 001270 -4678.72327 0.0000237061
0126 001278 -4678.61492 0.0000231581
0127 001287 -4678.50904 0.0000226323
0128 001295 -4678.40552 0.0000221270
0129 001303 -4678.30427 0.0000216408
0130 001312 -4678.20522 0.0000211721
0131 001320 -4678.10829 0.0000207199
0132 001329 -4678.01340 0.0000202829
0133 001338 -4677.92050 0.0000198601
0134 001346 -4677.82951 0.0000194508
0135 001355 -4677.74038 0.0000190539
0136 001364 -4677.65305 0.0000186690
0137 001372 -4677.56747 0.0000182951
0138 001381 -4677.48359 0.0000179319
0139 001390 -4677.40137 0.0000175786
0140 001398 -4677.32076 0.0000172349
0141 001407 -4677.24171 0.0000169002
0142 001415 -4677.16419 0.0000165741
0143 001424 -4677.08815 0.0000162563
0144 001433 -4677.01357 0.0000159463
0145 001442 -4676.94041 0.0000156438
0146 001451 -4676.86862 0.0000153485
0147 001459 -4676.79819 0.0000150600
0148 001468 -4676.72907 0.0000147781
0149 001477 -4676.66125 0.0000145024
0150 001485 -4676.59469 0.0000142328
0151 001494 -4676.52936 0.0000139689
0152 001503 -4676.46524 0.0000137106
0153 001511 -4676.40231 0.0000134575
0154 001520 -4676.34054 0.0000132095
0155 001528 -4676.27990 0.0000129663
0156 001537 -4676.22038 0.0000127277
0157 001545 -4676.16196 0.0000124936
0158 001554 -4676.10461 0.0000122638
0159 001562 -4676.04832 0.0000120382
0160 001570 -4675.99307 0.0000118164
0161 001579 -4675.93883 0.0000115985
0162 001587 -4675.88560 0.0000113842
0163 001595 -4675.83335 0.0000111735
0164 001603 -4675.78208 0.0000109662
0165 001611 -4675.73176 0.0000107622
0166 001620 -4675.68237 0.0000105614
0167 001628 -4675.63392 0.0000103637
0168 001636 -4675.58637 0.0000101691
0169 001643 -4675.53972 0.0000099774
Start evaluating ...
  Columns 1 through 7

    0.2180    0.3071    0.3623    0.4056    0.4371    0.4601    0.4818

  Columns 8 through 10

    0.4993    0.5145    0.5302

    0.0707

Elapsed time is 1653.089982 seconds.
