nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0034 003492 -1373.18937:[23855.12711:-262.79312:-304.70100] 0.0005096736
0035 003573 -1372.56952:[23859.80141:-264.50941:-302.72723] 0.0004513983
0036 003654 -1372.01840:[23864.05008:-266.08169:-300.93880] 0.0004015189
0037 003735 -1371.52625:[23867.91563:-267.52144:-299.31708] 0.0003587035
0038 003815 -1371.08484:[23871.43586:-268.83933:-297.84548] 0.0003218420
0039 003896 -1370.68721:[23874.64448:-270.04527:-296.50924] 0.0002900082
0040 003975 -1370.32751:[23877.57156:-271.14841:-295.29515] 0.0002624280
0041 004055 -1370.00075:[23880.24402:-272.15726:-294.19140] 0.0002384539
0042 004135 -1369.70271:[23882.68597:-273.07962:-293.18740] 0.0002175432
0043 004214 -1369.42981:[23884.91904:-273.92275:-292.27365] 0.0001992404
0044 004294 -1369.17899:[23886.96266:-274.69328:-291.44162] 0.0001831621
0045 004374 -1368.94761:[23888.83434:-275.39735:-290.68363] 0.0001689852
0046 004453 -1368.73346:[23890.54982:-276.04058:-289.99277] 0.0001564369
0047 004532 -1368.53460:[23892.12331:-276.62817:-289.36281] 0.0001452878
0048 004611 -1368.34938:[23893.56762:-277.16485:-288.78813] 0.0001353450
0049 004690 -1368.17635:[23894.89436:-277.65499:-288.26365] 0.0001264462
0050 004769 -1368.01429:[23896.11400:-278.10258:-287.78477] 0.0001184540
0051 004848 -1367.86209:[23897.23603:-278.51129:-287.34734] 0.0001112516
0052 004927 -1367.71883:[23898.26906:-278.88447:-286.94760] 0.0001047388
0053 005007 -1367.58366:[23899.22088:-279.22518:-286.58213] 0.0000988285
0054 005087 -1367.45586:[23900.09855:-279.53625:-286.24787] 0.0000934457
0055 005165 -1367.33481:[23900.90849:-279.82023:-285.94200] 0.0000885258
0056 005244 -1367.21993:[23901.65653:-280.07949:-285.66199] 0.0000840134
0057 005323 -1367.11074:[23902.34795:-280.31616:-285.40555] 0.0000798611
0058 005401 -1367.00680:[23902.98757:-280.53221:-285.17060] 0.0000760282
0059 005480 -1366.90772:[23903.57976:-280.72944:-284.95523] 0.0000724799
0060 005559 -1366.81315:[23904.12851:-280.90948:-284.75773] 0.0000691862
0061 005638 -1366.72278:[23904.63745:-281.07383:-284.57653] 0.0000661214
0062 005717 -1366.63631:[23905.10988:-281.22386:-284.41021] 0.0000632630
0063 005796 -1366.55351:[23905.54881:-281.36081:-284.25747] 0.0000605915
0064 005874 -1366.47412:[23905.95700:-281.48583:-284.11714] 0.0000580903
0065 005953 -1366.39795:[23906.33696:-281.59996:-283.98813] 0.0000557451
0066 006032 -1366.32479:[23906.69097:-281.70414:-283.86947] 0.0000535429
0067 006111 -1366.25446:[23907.02114:-281.79925:-283.76027] 0.0000514714
0068 006189 -1366.18681:[23907.32938:-281.88607:-283.65971] 0.0000495197
0069 006268 -1366.12167:[23907.61742:-281.96532:-283.56705] 0.0000476780
0070 006347 -1366.05891:[23907.88687:-282.03767:-283.48162] 0.0000459376
0071 006426 -1365.99841:[23908.13918:-282.10372:-283.40281] 0.0000442909
0072 006504 -1365.94004:[23908.37570:-282.16401:-283.33004] 0.0000427308
0073 006583 -1365.88369:[23908.59763:-282.21904:-283.26282] 0.0000412504
0074 006662 -1365.82927:[23908.80611:-282.26928:-283.20067] 0.0000398430
0075 006741 -1365.77668:[23909.00215:-282.31513:-283.14318] 0.0000385035
0076 006819 -1365.72584:[23909.18669:-282.35699:-283.08995] 0.0000372280
0077 006898 -1365.67665:[23909.36059:-282.39518:-283.04064] 0.0000360130
0078 006977 -1365.62905:[23909.52465:-282.43004:-282.99491] 0.0000348546
0079 007056 -1365.58296:[23909.67957:-282.46186:-282.95247] 0.0000337488
0080 007135 -1365.53832:[23909.82604:-282.49088:-282.91306] 0.0000326917
0081 007214 -1365.49506:[23909.96465:-282.51737:-282.87642] 0.0000316801
0082 007293 -1365.45313:[23910.09597:-282.54153:-282.84234] 0.0000307114
0083 007372 -1365.41246:[23910.22052:-282.56357:-282.81061] 0.0000297839
0084 007451 -1365.37300:[23910.33876:-282.58366:-282.78103] 0.0000288956
0085 007530 -1365.33471:[23910.45113:-282.60199:-282.75344] 0.0000280440
0086 007609 -1365.29754:[23910.55804:-282.61869:-282.72768] 0.0000272273
0087 007689 -1365.26143:[23910.65985:-282.63392:-282.70360] 0.0000264443
0088 007769 -1365.22635:[23910.75691:-282.64779:-282.68108] 0.0000256935
0089 007848 -1365.19226:[23910.84953:-282.66043:-282.65998] 0.0000249732
0090 007927 -1365.15911:[23910.93801:-282.67193:-282.64019] 0.0000242819
0091 008006 -1365.12687:[23911.02261:-282.68240:-282.62162] 0.0000236193
0092 008085 -1365.09549:[23911.10358:-282.69193:-282.60416] 0.0000229842
0093 008164 -1365.06495:[23911.18115:-282.70059:-282.58773] 0.0000223752
0094 008244 -1365.03520:[23911.25554:-282.70846:-282.57225] 0.0000217899
0095 008323 -1365.00623:[23911.32693:-282.71560:-282.55764] 0.0000212261
0096 008402 -1364.97800:[23911.39551:-282.72209:-282.54385] 0.0000206818
0097 008482 -1364.95049:[23911.46144:-282.72797:-282.53082] 0.0000201553
0098 008562 -1364.92367:[23911.52488:-282.73329:-282.51849] 0.0000196457
0099 008641 -1364.89753:[23911.58595:-282.73810:-282.50681] 0.0000191527
0100 008721 -1364.87204:[23911.64480:-282.74246:-282.49574] 0.0000186765
0101 008817 -1364.84717:[23911.70156:-282.74638:-282.48523] 0.0000182170
0102 008896 -1364.82291:[23911.75633:-282.74992:-282.47525] 0.0000177739
0103 008976 -1364.79924:[23911.80922:-282.75310:-282.46575] 0.0000173469
0104 009055 -1364.77613:[23911.86034:-282.75596:-282.45670] 0.0000169352
0105 009134 -1364.75355:[23911.90978:-282.75851:-282.44808] 0.0000165380
0106 009214 -1364.73151:[23911.95763:-282.76080:-282.43984] 0.0000161545
0107 009293 -1364.70997:[23912.00397:-282.76283:-282.43196] 0.0000157835
0108 009372 -1364.68892:[23912.04887:-282.76464:-282.42443] 0.0000154235
0109 009451 -1364.66835:[23912.09239:-282.76623:-282.41722] 0.0000150733
0110 009531 -1364.64824:[23912.13461:-282.76764:-282.41031] 0.0000147321
0111 009610 -1364.62859:[23912.17558:-282.76887:-282.40369] 0.0000143994
0112 009689 -1364.60939:[23912.21535:-282.76993:-282.39734] 0.0000140755
0113 009768 -1364.59061:[23912.25399:-282.77085:-282.39124] 0.0000137604
0114 009848 -1364.57225:[23912.29153:-282.77164:-282.38539] 0.0000134546
0115 009927 -1364.55429:[23912.32804:-282.77230:-282.37976] 0.0000131583
0116 010006 -1364.53673:[23912.36355:-282.77285:-282.37434] 0.0000128724
0117 010085 -1364.51954:[23912.39811:-282.77330:-282.36912] 0.0000125970
0118 010165 -1364.50271:[23912.43177:-282.77366:-282.36408] 0.0000123319
0119 010244 -1364.48623:[23912.46456:-282.77392:-282.35922] 0.0000120762
0120 010324 -1364.47009:[23912.49652:-282.77411:-282.35451] 0.0000118286
0121 010403 -1364.45428:[23912.52768:-282.77423:-282.34995] 0.0000115884
0122 010481 -1364.43879:[23912.55807:-282.77429:-282.34554] 0.0000113550
0123 010560 -1364.42360:[23912.58773:-282.77428:-282.34126] 0.0000111279
0124 010639 -1364.40872:[23912.61667:-282.77421:-282.33711] 0.0000109067
0125 010718 -1364.39414:[23912.64493:-282.77410:-282.33308] 0.0000106912
0126 010797 -1364.37984:[23912.67253:-282.77394:-282.32917] 0.0000104817
0127 010876 -1364.36581:[23912.69950:-282.77374:-282.32537] 0.0000102784
0128 010955 -1364.35206:[23912.72585:-282.77350:-282.32167] 0.0000100813
0129 011034 -1364.33856:[23912.75161:-282.77323:-282.31808] 0.0000098899
Start evaluating ...
  Columns 1 through 7

    0.0624    0.0755    0.0794    0.0815    0.0826    0.0832    0.0837

  Columns 8 through 10

    0.0842    0.0849    0.0855

    0.0144

Elapsed time is 11093.247313 seconds.
