nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 008896 -1601.32413:[29255.40614:-304.23506:-321.02503] 0.0002506278
0036 009150 -1600.95204:[29257.35376:-304.85084:-320.31744] 0.0002323620
0037 009400 -1600.60637:[29259.15562:-305.41854:-319.66659] 0.0002159155
0038 009652 -1600.28452:[29260.82385:-305.94182:-319.06770] 0.0002010782
0039 009912 -1599.98421:[29262.36947:-306.42406:-318.51639] 0.0001876642
0040 010146 -1599.70340:[29263.80253:-306.86841:-318.00866] 0.0001755082
0041 010371 -1599.44030:[29265.13214:-307.27779:-317.54088] 0.0001644656
0042 010551 -1599.19333:[29266.36662:-307.65488:-317.10975] 0.0001544089
0043 010728 -1598.96109:[29267.51356:-308.00218:-316.71224] 0.0001452273
0044 010905 -1598.74230:[29268.57990:-308.32200:-316.34559] 0.0001368272
0045 011082 -1598.53586:[29269.57197:-308.61646:-316.00725] 0.0001291294
0046 011246 -1598.34073:[29270.49560:-308.88755:-315.69491] 0.0001220649
0047 011413 -1598.15601:[29271.35611:-309.13708:-315.40644] 0.0001155722
0048 011575 -1597.98086:[29272.15839:-309.36674:-315.13989] 0.0001095956
0049 011670 -1597.81454:[29272.90689:-309.57807:-314.89345] 0.0001040835
0050 011776 -1597.65637:[29273.60574:-309.77252:-314.66551] 0.0000989878
0051 011887 -1597.50577:[29274.25867:-309.95140:-314.45458] 0.0000942636
0052 012068 -1597.36220:[29274.86913:-310.11593:-314.25929] 0.0000898697
0053 012245 -1597.22520:[29275.44028:-310.26725:-314.07842] 0.0000857721
0054 012421 -1597.09431:[29275.97502:-310.40639:-313.91083] 0.0000819434
0055 012597 -1596.96916:[29276.47603:-310.53431:-313.75547] 0.0000783617
0056 012712 -1596.84938:[29276.94577:-310.65190:-313.61138] 0.0000750078
0057 012810 -1596.73462:[29277.38653:-310.75997:-313.47768] 0.0000718654
0058 012905 -1596.62457:[29277.80040:-310.85927:-313.35353] 0.0000689198
0059 013001 -1596.51894:[29278.18933:-310.95049:-313.23820] 0.0000661573
0060 013097 -1596.41746:[29278.55511:-311.03428:-313.13097] 0.0000635643
0061 013193 -1596.31988:[29278.89939:-311.11122:-313.03120] 0.0000611286
0062 013304 -1596.22595:[29279.22370:-311.18186:-312.93831] 0.0000588383
0063 013415 -1596.13547:[29279.52945:-311.24668:-312.85175] 0.0000566824
0064 013514 -1596.04824:[29279.81793:-311.30616:-312.77103] 0.0000546499
0065 013844 -1595.96408:[29280.09033:-311.36071:-312.69568] 0.0000527301
0066 014178 -1595.88283:[29280.34776:-311.41073:-312.62531] 0.0000509127
0067 014512 -1595.80433:[29280.59123:-311.45658:-312.55952] 0.0000491883
0068 014854 -1595.72845:[29280.82168:-311.49858:-312.49798] 0.0000475489
0069 015189 -1595.65507:[29281.03997:-311.53704:-312.44036] 0.0000459876
0070 015512 -1595.58406:[29281.24691:-311.57224:-312.38638] 0.0000444987
0071 015835 -1595.51533:[29281.44324:-311.60444:-312.33577] 0.0000430758
0072 016146 -1595.44878:[29281.62965:-311.63389:-312.28829] 0.0000417133
0073 016457 -1595.38431:[29281.80676:-311.66080:-312.24372] 0.0000404069
0074 016772 -1595.32185:[29281.97518:-311.68536:-312.20185] 0.0000391536
0075 017084 -1595.26130:[29282.13545:-311.70778:-312.16248] 0.0000379513
0076 017401 -1595.20260:[29282.28809:-311.72822:-312.12545] 0.0000367989
0077 017716 -1595.14566:[29282.43357:-311.74684:-312.09058] 0.0000356951
0078 018040 -1595.09040:[29282.57235:-311.76379:-312.05771] 0.0000346377
0079 018345 -1595.03677:[29282.70483:-311.77920:-312.02670] 0.0000336235
0080 018643 -1594.98469:[29282.83140:-311.79319:-311.99743] 0.0000326506
0081 018922 -1594.93410:[29282.95241:-311.80587:-311.96976] 0.0000317178
0082 019177 -1594.88494:[29283.06820:-311.81736:-311.94358] 0.0000308242
0083 019413 -1594.83715:[29283.17908:-311.82775:-311.91879] 0.0000299680
0084 019633 -1594.79066:[29283.28533:-311.83713:-311.89528] 0.0000291475
0085 019847 -1594.74543:[29283.38724:-311.84557:-311.87297] 0.0000283618
0086 020051 -1594.70140:[29283.48504:-311.85316:-311.85175] 0.0000276098
0087 020255 -1594.65852:[29283.57898:-311.85996:-311.83156] 0.0000268906
0088 020462 -1594.61673:[29283.66928:-311.86603:-311.81231] 0.0000262019
0089 020669 -1594.57601:[29283.75613:-311.87144:-311.79395] 0.0000255406
0090 020876 -1594.53630:[29283.83974:-311.87624:-311.77640] 0.0000249022
0091 021080 -1594.49758:[29283.92026:-311.88048:-311.75963] 0.0000242834
0092 021290 -1594.45981:[29283.99785:-311.88420:-311.74358] 0.0000236835
0093 021493 -1594.42298:[29284.07266:-311.88745:-311.72822] 0.0000231019
0094 021696 -1594.38704:[29284.14484:-311.89026:-311.71350] 0.0000225384
0095 021899 -1594.35198:[29284.21452:-311.89267:-311.69939] 0.0000219934
0096 022098 -1594.31775:[29284.28182:-311.89472:-311.68584] 0.0000214673
0097 022297 -1594.28433:[29284.34687:-311.89643:-311.67282] 0.0000209605
0098 022495 -1594.25169:[29284.40977:-311.89783:-311.66030] 0.0000204723
0099 022692 -1594.21981:[29284.47064:-311.89895:-311.64823] 0.0000200017
0100 022888 -1594.18864:[29284.52958:-311.89981:-311.63660] 0.0000195484
0101 023109 -1594.15817:[29284.58667:-311.90043:-311.62537] 0.0000191117
0102 023297 -1594.12838:[29284.64201:-311.90084:-311.61451] 0.0000186897
0103 023484 -1594.09924:[29284.69567:-311.90105:-311.60402] 0.0000182805
0104 023662 -1594.07073:[29284.74774:-311.90108:-311.59386] 0.0000178835
0105 023839 -1594.04284:[29284.79827:-311.90094:-311.58402] 0.0000174987
0106 024017 -1594.01554:[29284.84735:-311.90065:-311.57448] 0.0000171263
0107 024194 -1593.98881:[29284.89503:-311.90022:-311.56522] 0.0000167664
0108 024373 -1593.96264:[29284.94138:-311.89967:-311.55623] 0.0000164184
0109 024550 -1593.93701:[29284.98645:-311.89900:-311.54748] 0.0000160809
0110 024728 -1593.91190:[29285.03030:-311.89822:-311.53898] 0.0000157532
0111 024905 -1593.88729:[29285.07297:-311.89736:-311.53070] 0.0000154364
0112 025084 -1593.86317:[29285.11452:-311.89640:-311.52263] 0.0000151320
0113 025261 -1593.83952:[29285.15500:-311.89537:-311.51475] 0.0000148396
0114 025441 -1593.81632:[29285.19445:-311.89426:-311.50705] 0.0000145569
0115 025600 -1593.79356:[29285.23291:-311.89309:-311.49953] 0.0000142815
0116 025758 -1593.77123:[29285.27042:-311.89187:-311.49217] 0.0000140120
0117 025890 -1593.74931:[29285.30702:-311.89059:-311.48497] 0.0000137484
0118 026030 -1593.72781:[29285.34273:-311.88926:-311.47793] 0.0000134922
0119 026182 -1593.70670:[29285.37759:-311.88789:-311.47104] 0.0000132440
0120 026277 -1593.68598:[29285.41163:-311.88648:-311.46428] 0.0000130035
0121 026373 -1593.66563:[29285.44488:-311.88503:-311.45765] 0.0000127704
0122 026469 -1593.64564:[29285.47736:-311.88355:-311.45115] 0.0000125444
0123 026587 -1593.62599:[29285.50912:-311.88205:-311.44477] 0.0000123252
0124 026765 -1593.60669:[29285.54016:-311.88052:-311.43850] 0.0000121128
0125 026943 -1593.58772:[29285.57052:-311.87897:-311.43234] 0.0000119066
0126 027121 -1593.56906:[29285.60022:-311.87740:-311.42628] 0.0000117057
0127 027295 -1593.55072:[29285.62927:-311.87582:-311.42032] 0.0000115095
0128 027442 -1593.53269:[29285.65771:-311.87422:-311.41446] 0.0000113176
0129 027772 -1593.51495:[29285.68554:-311.87260:-311.40869] 0.0000111293
0130 028149 -1593.49751:[29285.71279:-311.87098:-311.40301] 0.0000109449
0131 028534 -1593.48036:[29285.73946:-311.86935:-311.39743] 0.0000107653
0132 028921 -1593.46348:[29285.76560:-311.86771:-311.39192] 0.0000105915
0133 029312 -1593.44687:[29285.79121:-311.86606:-311.38650] 0.0000104238
0134 029701 -1593.43052:[29285.81631:-311.86442:-311.38114] 0.0000102619
0135 030094 -1593.41442:[29285.84092:-311.86276:-311.37586] 0.0000101043
0136 030482 -1593.39856:[29285.86505:-311.86111:-311.37064] 0.0000099491
Start evaluating ...
  Columns 1 through 7

    0.0806    0.0964    0.1036    0.1068    0.1086    0.1100    0.1109

  Columns 8 through 10

    0.1121    0.1128    0.1133

    0.0177

Elapsed time is 30671.511425 seconds.
