nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 007191 -1481.80967:[26606.97943:-310.53194:-283.84736] 0.0003689901
0036 007331 -1481.32062:[26604.80666:-309.14891:-284.90826] 0.0003300382
0037 007500 -1480.88161:[26602.83274:-307.89480:-285.88057] 0.0002963598
0038 007669 -1480.48591:[26601.04173:-306.75705:-286.77086] 0.0002672062
0039 007838 -1480.12773:[26599.41877:-305.72442:-287.58526] 0.0002419403
0040 008007 -1479.80207:[26597.95003:-304.78681:-288.32950] 0.0002200214
0041 008175 -1479.50464:[26596.62269:-303.93511:-289.00891] 0.0002009888
0042 008344 -1479.23175:[26595.42484:-303.16115:-289.62847] 0.0001844463
0043 008513 -1478.98020:[26594.34544:-302.45754:-290.19281] 0.0001700530
0044 008683 -1478.74724:[26593.37426:-301.81763:-290.70625] 0.0001575174
0045 008829 -1478.53047:[26592.50185:-301.23542:-291.17279] 0.0001465881
0046 008922 -1478.32785:[26591.71949:-300.70549:-291.59615] 0.0001370464
0047 009050 -1478.13759:[26591.01913:-300.22293:-291.97977] 0.0001286993
0048 009217 -1477.95817:[26590.39339:-299.78332:-292.32687] 0.0001213785
0049 009366 -1477.78828:[26589.83551:-299.38265:-292.64041] 0.0001149482
0050 009529 -1477.62676:[26589.33930:-299.01732:-292.92309] 0.0001093011
0051 009629 -1477.47258:[26588.89911:-298.68403:-293.17741] 0.0001043412
0052 009736 -1477.32486:[26588.50976:-298.37981:-293.40568] 0.0000999795
0053 009841 -1477.18284:[26588.16649:-298.10199:-293.61002] 0.0000961342
0054 009954 -1477.04587:[26587.86495:-297.84811:-293.79242] 0.0000927258
0055 010060 -1476.91341:[26587.60112:-297.61598:-293.95471] 0.0000896811
0056 010164 -1476.78501:[26587.37135:-297.40359:-294.09861] 0.0000869393
0057 010291 -1476.66028:[26587.17229:-297.20913:-294.22570] 0.0000844570
0058 010444 -1476.53889:[26587.00088:-297.03096:-294.33742] 0.0000822060
0059 010556 -1476.42052:[26586.85436:-296.86760:-294.43509] 0.0000801666
0060 010682 -1476.30489:[26586.73022:-296.71769:-294.51991] 0.0000783175
0061 010775 -1476.19177:[26586.62618:-296.58001:-294.59298] 0.0000766250
0062 010867 -1476.08099:[26586.54016:-296.45346:-294.65536] 0.0000750436
0063 010959 -1475.97245:[26586.47028:-296.33703:-294.70804] 0.0000735310
0064 011124 -1475.86610:[26586.41479:-296.22980:-294.75196] 0.0000720589
0065 011290 -1475.76188:[26586.37215:-296.13095:-294.78798] 0.0000706161
0066 011457 -1475.65975:[26586.34094:-296.03973:-294.81689] 0.0000692009
0067 011624 -1475.55968:[26586.31991:-295.95546:-294.83938] 0.0000678163
0068 011790 -1475.46160:[26586.30791:-295.87752:-294.85611] 0.0000664656
0069 011956 -1475.36547:[26586.30392:-295.80533:-294.86763] 0.0000651580
0070 012122 -1475.27119:[26586.30703:-295.73840:-294.87445] 0.0000638998
0071 012288 -1475.17871:[26586.31642:-295.67627:-294.87703] 0.0000626872
0072 012456 -1475.08797:[26586.33133:-295.61850:-294.87580] 0.0000615091
0073 012621 -1474.99895:[26586.35109:-295.56472:-294.87115] 0.0000603530
0074 012787 -1474.91161:[26586.37508:-295.51458:-294.86347] 0.0000592105
0075 012950 -1474.82595:[26586.40275:-295.46777:-294.85309] 0.0000580792
0076 013045 -1474.74194:[26586.43360:-295.42401:-294.84033] 0.0000569601
0077 013134 -1474.65957:[26586.46720:-295.38302:-294.82546] 0.0000558574
0078 013225 -1474.57879:[26586.50317:-295.34458:-294.80871] 0.0000547785
0079 013314 -1474.49956:[26586.54117:-295.30847:-294.79031] 0.0000537318
0080 013402 -1474.42182:[26586.58092:-295.27449:-294.77041] 0.0000527244
0081 013489 -1474.34551:[26586.62217:-295.24247:-294.74918] 0.0000517547
0082 013577 -1474.27059:[26586.66465:-295.21224:-294.72677] 0.0000508107
0083 013664 -1474.19705:[26586.70814:-295.18365:-294.70334] 0.0000498846
0084 013751 -1474.12485:[26586.75243:-295.15656:-294.67903] 0.0000489787
0085 013837 -1474.05395:[26586.79733:-295.13085:-294.65395] 0.0000480969
0086 013923 -1473.98432:[26586.84268:-295.10642:-294.62821] 0.0000472378
0087 014007 -1473.91593:[26586.88833:-295.08315:-294.60192] 0.0000463957
0088 014092 -1473.84877:[26586.93415:-295.06095:-294.57517] 0.0000455666
0089 014176 -1473.78281:[26586.98002:-295.03974:-294.54805] 0.0000447530
0090 014261 -1473.71802:[26587.02583:-295.01944:-294.52063] 0.0000439599
0091 014345 -1473.65437:[26587.07152:-294.99999:-294.49298] 0.0000431906
0092 014430 -1473.59182:[26587.11701:-294.98131:-294.46513] 0.0000424449
0093 014514 -1473.53034:[26587.16226:-294.96334:-294.43713] 0.0000417230
0094 014599 -1473.46988:[26587.20723:-294.94604:-294.40902] 0.0000410267
0095 014684 -1473.41042:[26587.25189:-294.92935:-294.38082] 0.0000403553
0096 014768 -1473.35192:[26587.29620:-294.91323:-294.35257] 0.0000397029
0097 014853 -1473.29436:[26587.34014:-294.89764:-294.32430] 0.0000390683
0098 014937 -1473.23771:[26587.38367:-294.88253:-294.29604] 0.0000384554
0099 015021 -1473.18192:[26587.42678:-294.86787:-294.26778] 0.0000378689
0100 015105 -1473.12695:[26587.46946:-294.85363:-294.23955] 0.0000373131
0101 015206 -1473.07276:[26587.51169:-294.83977:-294.21135] 0.0000367862
0102 015291 -1473.01931:[26587.55346:-294.82627:-294.18317] 0.0000362853
0103 015375 -1472.96656:[26587.59476:-294.81311:-294.15503] 0.0000358109
0104 015460 -1472.91447:[26587.63560:-294.80025:-294.12692] 0.0000353609
0105 015545 -1472.86303:[26587.67595:-294.78768:-294.09886] 0.0000349272
0106 015630 -1472.81221:[26587.71580:-294.77537:-294.07087] 0.0000345018
0107 015715 -1472.76201:[26587.75515:-294.76331:-294.04296] 0.0000340813
0108 015799 -1472.71243:[26587.79397:-294.75149:-294.01515] 0.0000336656
0109 015883 -1472.66346:[26587.83225:-294.73988:-293.98747] 0.0000332552
0110 015967 -1472.61507:[26587.87001:-294.72848:-293.95992] 0.0000328534
0111 016051 -1472.56727:[26587.90724:-294.71728:-293.93250] 0.0000324630
0112 016135 -1472.52002:[26587.94397:-294.70626:-293.90521] 0.0000320868
0113 016219 -1472.47331:[26587.98020:-294.69541:-293.87806] 0.0000317234
0114 016303 -1472.42711:[26588.01594:-294.68472:-293.85104] 0.0000313708
0115 016387 -1472.38143:[26588.05121:-294.67418:-293.82416] 0.0000310265
0116 016471 -1472.33625:[26588.08598:-294.66380:-293.79742] 0.0000306846
0117 016555 -1472.29158:[26588.12024:-294.65355:-293.77086] 0.0000303388
0118 016639 -1472.24743:[26588.15399:-294.64343:-293.74449] 0.0000299859
0119 016720 -1472.20381:[26588.18721:-294.63345:-293.71833] 0.0000296276
0120 016802 -1472.16072:[26588.21991:-294.62359:-293.69239] 0.0000292685
0121 016883 -1472.11816:[26588.25210:-294.61384:-293.66668] 0.0000289113
0122 016965 -1472.07613:[26588.28378:-294.60422:-293.64121] 0.0000285513
0123 017046 -1472.03465:[26588.31495:-294.59470:-293.61601] 0.0000281807
0124 017128 -1471.99373:[26588.34559:-294.58529:-293.59108] 0.0000277966
0125 017209 -1471.95339:[26588.37570:-294.57599:-293.56646] 0.0000274075
0126 017290 -1471.91360:[26588.40530:-294.56680:-293.54213] 0.0000270304
0127 017372 -1471.87433:[26588.43442:-294.55770:-293.51805] 0.0000266811
0128 017454 -1471.83552:[26588.46309:-294.54871:-293.49420] 0.0000263643
0129 017535 -1471.79715:[26588.49135:-294.53981:-293.47054] 0.0000260719
0130 017616 -1471.75919:[26588.51921:-294.53101:-293.44707] 0.0000257921
0131 017697 -1471.72163:[26588.54667:-294.52229:-293.42379] 0.0000255183
0132 017779 -1471.68447:[26588.57375:-294.51367:-293.40069] 0.0000252489
0133 017860 -1471.64770:[26588.60046:-294.50513:-293.37777] 0.0000249839
0134 017941 -1471.61132:[26588.62680:-294.49668:-293.35504] 0.0000247225
0135 018023 -1471.57532:[26588.65278:-294.48830:-293.33250] 0.0000244641
0136 018104 -1471.53969:[26588.67843:-294.48001:-293.31014] 0.0000242115
0137 018185 -1471.50442:[26588.70376:-294.47179:-293.28794] 0.0000239705
0138 018267 -1471.46948:[26588.72880:-294.46364:-293.26591] 0.0000237444
0139 018348 -1471.43485:[26588.75355:-294.45557:-293.24401] 0.0000235303
0140 018429 -1471.40053:[26588.77802:-294.44756:-293.22226] 0.0000233216
0141 018511 -1471.36653:[26588.80220:-294.43962:-293.20065] 0.0000231118
0142 018592 -1471.33284:[26588.82607:-294.43174:-293.17921] 0.0000228969
0143 018674 -1471.29948:[26588.84962:-294.42393:-293.15795] 0.0000226749
0144 018756 -1471.26645:[26588.87284:-294.41617:-293.13687] 0.0000224453
0145 018838 -1471.23378:[26588.89572:-294.40848:-293.11600] 0.0000222094
0146 018919 -1471.20145:[26588.91826:-294.40085:-293.09534] 0.0000219699
0147 018997 -1471.16948:[26588.94046:-294.39329:-293.07489] 0.0000217306
0148 019076 -1471.13786:[26588.96236:-294.38578:-293.05464] 0.0000214963
0149 019154 -1471.10657:[26588.98395:-294.37834:-293.03459] 0.0000212718
0150 019232 -1471.07558:[26589.00528:-294.37096:-293.01471] 0.0000210603
0151 019310 -1471.04489:[26589.02635:-294.36365:-292.99499] 0.0000208632
0152 019388 -1471.01448:[26589.04718:-294.35639:-292.97541] 0.0000206766
0153 019466 -1470.98433:[26589.06779:-294.34920:-292.95598] 0.0000204956
0154 019544 -1470.95444:[26589.08818:-294.34206:-292.93669] 0.0000203178
0155 019622 -1470.92481:[26589.10834:-294.33498:-292.91753] 0.0000201420
0156 019700 -1470.89544:[26589.12828:-294.32796:-292.89851] 0.0000199701
0157 019778 -1470.86630:[26589.14803:-294.32099:-292.87962] 0.0000198064
0158 019856 -1470.83740:[26589.16759:-294.31407:-292.86084] 0.0000196525
0159 019934 -1470.80871:[26589.18696:-294.30721:-292.84217] 0.0000195065
0160 020013 -1470.78022:[26589.20617:-294.30040:-292.82360] 0.0000193661
0161 020092 -1470.75194:[26589.22519:-294.29363:-292.80513] 0.0000192272
0162 020170 -1470.72388:[26589.24403:-294.28692:-292.78677] 0.0000190839
0163 020247 -1470.69603:[26589.26267:-294.28025:-292.76853] 0.0000189342
0164 020326 -1470.66841:[26589.28112:-294.27363:-292.75043] 0.0000187780
0165 020404 -1470.64104:[26589.29936:-294.26706:-292.73247] 0.0000186109
0166 020482 -1470.61393:[26589.31738:-294.26053:-292.71469] 0.0000184331
0167 020560 -1470.58709:[26589.33516:-294.25404:-292.69707] 0.0000182550
0168 020638 -1470.56049:[26589.35274:-294.24761:-292.67961] 0.0000180882
0169 020716 -1470.53411:[26589.37013:-294.24121:-292.66228] 0.0000179384
0170 020793 -1470.50793:[26589.38736:-294.23487:-292.64507] 0.0000178042
0171 020871 -1470.48193:[26589.40444:-294.22857:-292.62795] 0.0000176788
0172 020949 -1470.45612:[26589.42138:-294.22232:-292.61093] 0.0000175535
0173 021027 -1470.43050:[26589.43817:-294.21611:-292.59402] 0.0000174235
0174 021105 -1470.40507:[26589.45480:-294.20994:-292.57722] 0.0000172918
0175 021183 -1470.37983:[26589.47128:-294.20382:-292.56053] 0.0000171654
0176 021261 -1470.35476:[26589.48762:-294.19774:-292.54393] 0.0000170478
0177 021339 -1470.32986:[26589.50381:-294.19170:-292.52743] 0.0000169346
0178 021417 -1470.30514:[26589.51985:-294.18571:-292.51104] 0.0000168159
0179 021495 -1470.28061:[26589.53572:-294.17975:-292.49476] 0.0000166841
0180 021573 -1470.25629:[26589.55141:-294.17384:-292.47863] 0.0000165373
0181 021649 -1470.23221:[26589.56689:-294.16796:-292.46266] 0.0000163779
0182 021723 -1470.20838:[26589.58217:-294.16213:-292.44686] 0.0000162131
0183 021797 -1470.18477:[26589.59727:-294.15634:-292.43122] 0.0000160536
0184 021870 -1470.16139:[26589.61220:-294.15059:-292.41572] 0.0000159080
0185 021944 -1470.13819:[26589.62700:-294.14488:-292.40034] 0.0000157804
0186 022017 -1470.11515:[26589.64170:-294.13922:-292.38504] 0.0000156713
0187 022090 -1470.09224:[26589.65632:-294.13360:-292.36981] 0.0000155797
0188 022163 -1470.06946:[26589.67085:-294.12801:-292.35464] 0.0000154983
0189 022236 -1470.04680:[26589.68531:-294.12246:-292.33952] 0.0000154167
0190 022309 -1470.02426:[26589.69968:-294.11695:-292.32448] 0.0000153273
0191 022385 -1470.00188:[26589.71393:-294.11147:-292.30952] 0.0000152272
0192 022463 -1469.97966:[26589.72805:-294.10603:-292.29466] 0.0000151179
0193 022541 -1469.95760:[26589.74203:-294.10062:-292.27992] 0.0000150036
0194 022618 -1469.93572:[26589.75589:-294.09525:-292.26528] 0.0000148889
0195 022696 -1469.91399:[26589.76961:-294.08992:-292.25075] 0.0000147778
0196 022774 -1469.89243:[26589.78322:-294.08462:-292.23632] 0.0000146720
0197 022852 -1469.87101:[26589.79671:-294.07935:-292.22199] 0.0000145707
0198 022930 -1469.84973:[26589.81010:-294.07413:-292.20774] 0.0000144737
0199 023007 -1469.82860:[26589.82340:-294.06894:-292.19356] 0.0000143818
0200 023078 -1469.80759:[26589.83661:-294.06378:-292.17947] 0.0000142937
Start evaluating ...
  Columns 1 through 7

    0.0710    0.0867    0.0926    0.0957    0.0975    0.0989    0.1004

  Columns 8 through 10

    0.1013    0.1017    0.1023

    0.0164

Elapsed time is 23162.069125 seconds.
